Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
CASI,"CASI Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,3.1,293851000.0,nan,-13.35,nan,nan,3.3,nan,-7.34,0.0,0.0,-21.98,-42.98,nan,nan,nan,nan,-33690000.0,-0.444,1.7778,nan,70970000.0,0.74,4280000.0,3.92,13.04,0.93,-32920000.0,-28950000.0,1.03,95720000.0,nan,nan,nan,nan,nan,0.0
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2015,5.51,60293000.0,nan,-2.28,nan,nan,1.38,nan,-0.72,0.0,0.0,-31.26,-55.86,nan,nan,nan,nan,-24830000.0,-2.81,1.0164,nan,46110000.0,3.97,1270000.0,2.92,9.09,3.75,-23370000.0,-14170000.0,1.71,11620000.0,nan,nan,nan,nan,nan,0.0
CBIO,"Catalyst Biosciences, Inc. ",Health Care,Major Pharmaceuticals,n/a,5.25,63564000.0,nan,-1.33,0.06,nan,0.68,nan,0.57,0.0,0.0,-26.01,-41.2,nan,0.0,nan,-21470000.0,-49870000.0,-3.96,1.036,nan,93940000.0,7.82,2029999.9999999998,2.18,15.83,7.75,-42460000.0,-26160000.0,2.59,12020000.0,nan,nan,nan,nan,nan,0.0
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2006,4.5,469356000.0,nan,8.0,nan,11.23,7.41,9.82,-31.55,-28.77,-31.24,-10.7,-17.9,41790000.0,0.41,nan,nan,-13010000.0,-0.119,5.0,nan,59920000.0,0.58,1090000.0,1.72,5.09,0.62,-8800000.0,-5250000.0,2.81,102930000.0,nan,nan,nan,nan,nan,0.0
CATS,"Catasys, Inc.",Health Care,Hospital/Nursing Management,n/a,14.93,242973000.0,nan,-30.52,-0.46,9.92,nan,10.34,-20.31,-58.02,-51.68,-66.03,nan,24480000.0,1.51,134.7,4059999.9999999995,-12460000.0,-0.88,1.1333,nan,7060000.0,0.43,17840000.0,nan,0.96,-0.74,-10700000.0,-5370000.0,1.98,16590000.0,nan,nan,nan,nan,nan,0.0
CATY,Cathay General Bancorp,Finance,Major Banks,n/a,33.93,2709000000.0,10.04,10.07,1.21,4.33,1.23,4.76,nan,43.67,64.55,1.62,12.82,625850000.0,7.76,5.7,604550000.0,nan,3.38,1.0345,-1.9,519900000.0,6.51,789320000.0,nan,nan,27.55,359910000.0,nan,1.49,79820000.0,1.24,3.66,1.24,3.66,2.16,34.62
CVCO,"Cavco Industries, Inc.",Basic Industries,Homebuilding,n/a,189.23,1712000000.0,24.83,20.19,0.77,1.75,3.12,1.58,17.47,7.16,8.56,7.24,13.69,980390000.0,107.8,7.2,185790000.0,88780000.0,7.59,1.1907,8.1,213050000.0,23.37,47230000.0,8.58,2.73,60.4,51750000.0,25470000.0,1.32,9120000.0,nan,nan,nan,nan,nan,0.0
CBFV,"CB Financial Services, Inc.",Finance,Major Banks,n/a,26.24,142792000.0,13.55,12.22,1.24,2.85,0.98,2.88,nan,21.18,31.8,0.84,7.61,50170000.0,9.25,19.2,43580000.0,nan,1.94,1.1458,207.1,44370000.0,8.17,46230000.0,nan,nan,26.78,17660000.0,nan,0.41,5430000.0,0.96,3.66,0.93,3.56,3.59,47.21
CBTX,"CBTX, Inc.",Finance,Major Banks,2017,27.82,726868000.0,13.5,14.55,nan,4.9,1.36,3.8,nan,35.0,42.83,1.6,10.66,148410000.0,5.96,10.7,140670000.0,nan,2.07,1.2128,29.6,247440000.0,9.84,108180000.0,nan,nan,20.59,52510000.0,nan,nan,26020000.0,0.4,1.44,0.3,1.08,nan,14.49
CDK,"CDK Global, Inc.",Miscellaneous,Business Services,n/a,45.23,5524000000.0,46.46,12.73,1.33,2.89,nan,4.23,11.6,6.48,31.76,12.65,nan,1910000000.0,15.26,-14.2,1040000000.0,697900000.0,0.98,0.9565,nan,311400000.0,2.57,2930000000.0,nan,1.18,-6.03,483100000.0,272220000.0,1.13,121200000.0,0.6,1.33,0.6,1.33,nan,32.43
CDW,CDW Corporation,Consumer Services,Catalog/Specialty Distribution,2013,121.34,17733000000.0,26.64,19.15,1.49,1.04,18.98,1.26,16.38,4.06,6.15,8.58,69.08,17040000000.0,115.03,10.6,2710000000.0,1310000000.0,4.6,1.0526,13.6,194500000.0,1.34,3900000000.0,416.98,1.28,6.46,988100000.0,787300000.0,1.21,144720000.0,1.18,0.97,1.1,0.9,0.88,23.8
CECE,CECO Environmental Corp.,Capital Goods,Pollution Control Equipment,n/a,6.9,233056000.0,nan,11.03,0.95,0.67,1.27,0.86,9.6,-1.32,5.55,2.98,-2.46,349300000.0,10.03,0.1,111540000.0,31220000.0,-0.14,0.7273,nan,28830000.0,0.82,96280000.0,52.74,1.61,5.21,nan,24990000.0,1.03,35200000.0,nan,nan,0.0,0.0,nan,0.0
CELC,Celcuity Inc.,Health Care,Medical Specialities,2017,16.42,164339000.0,nan,-22.61,nan,nan,7.33,nan,-19.13,0.0,0.0,-18.29,-28.55,nan,nan,nan,nan,-7450000.0,-0.71,0.7895,nan,22140000.0,2.16,nan,1.57,25.24,2.19,-6110000.0,-4320000.0,0.69,10240000.0,nan,nan,nan,nan,nan,0.0
CELG,Celgene Corporation,Health Care,Major Pharmaceuticals,1987,99.73,70739000000.0,13.64,8.13,0.63,4.33,7.04,4.98,9.67,32.23,47.47,13.36,78.2,16350000000.000002,23.28,15.4,14060000000.0,8420000000.0,7.32,1.0875,50.3,9320000000.0,13.15,20100000000.0,199.95,3.44,14.19,7910000000.0,6350000000.0,1.44,708740000.0,nan,nan,nan,nan,nan,0.0
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,2.15,32590000.000000004,nan,-0.64,nan,6.73,0.29,-9.15,0.86,0.0,-1143.1,-21.59,-38.43,4840000.0,0.4,-74.1,-55910000.0,-51310000.0,-3.741,0.7179,nan,81340000.0,5.42,4410000.0,4.02,7.33,7.4,-54090000.0,-32310000.000000004,4.2,15020000.0,nan,nan,nan,nan,nan,0.0
APOP,Cellect Biotechnology Ltd.,n/a,n/a,2016,0.4829,1405000.0,nan,nan,nan,nan,0.64,nan,nan,0.0,0.0,-56.67,-74.81,nan,nan,nan,nan,nan,-0.854,1.0357,nan,nan,nan,nan,6.09,6.01,0.69,nan,nan,1.83,11200000.0,nan,nan,nan,nan,nan,0.0
CLRB,"Cellectar Biosciences, Inc.",Health Care,Major Pharmaceuticals,n/a,1.76,15597000.0,nan,-1.43,nan,nan,1.05,nan,-0.04,0.0,0.0,-58.39,-131.95,nan,nan,nan,nan,-12090000.0,-3.131,0.6667,nan,16850000.0,1.79,nan,3.61,6.8,1.58,-11180000.0,-7240000.0,1.34,9400000.0,nan,nan,nan,nan,nan,0.0
CLLS,Cellectis S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,9.6,421288000.0,nan,-3.55,nan,37.03,1.15,9.8,-0.96,0.0,-1032.11,-14.12,-23.78,11380000.0,0.27,-64.9,18690000.0,-115500000.0,-2.24,1.3167,nan,396970000.0,9.35,47810000.0,11.8,8.48,8.57,-79230000.0,-49690000.0,1.61,42450000.0,nan,nan,nan,nan,nan,0.0
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,14.01,273773000.0,nan,-6.8,nan,1882.98,3.33,1782.66,-7.16,0.0,-28492.19,-26.76,-55.77,nan,0.01,nan,nan,-36200000.0,-2.32,1.2115,nan,39710000.0,2.06,29750000.0,36.2,2.68,4.27,-30110000.0,-45240000.0,2.46,19250000.0,nan,nan,nan,nan,nan,0.0
CLSN,Celsion Corporation,Health Care,Major Pharmaceuticals,n/a,1.7,35289000.0,nan,-1.65,nan,70.58,1.84,49.78,-1.33,0.0,-3840.57,-25.78,-39.22,nan,0.03,0.0,-11370000.0,-18660000.0,-0.399,0.9062,nan,21720000.0,1.01,11320000.0,60.1,3.47,0.9,-8340000.0,-10870000.0,1.68,21390000.0,nan,nan,nan,nan,nan,0.0
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,3.24,211352000.0,34.26,322.0,nan,3.42,7.45,3.08,-39.47,8.41,-8.24,-9.4,27.62,61850000.0,1.14,73.4,21060000.0,-4830000.0,0.094,1.5,nan,4830000.0,0.08,9660000.0,39.04,3.48,0.43,-10360000.0,-8950000.0,1.22,65640000.0,nan,nan,nan,nan,nan,0.0
CYAD,Celyad SA,Health Care,Major Pharmaceuticals,2015,9.78,132136000.0,nan,nan,nan,nan,1.4,nan,nan,0.0,0.0,-21.74,-61.5,nan,nan,nan,3120000.0,nan,-7.01,nan,nan,nan,nan,nan,12.06,3.98,7.09,nan,nan,1.12,13940000.0,nan,nan,nan,nan,nan,0.0
CETX,Cemtrex Inc.,Capital Goods,Industrial Machinery/Components,n/a,1.3,4411000.0,nan,nan,nan,0.05,0.11,0.31,-2.57,-17.09,-19.38,-13.87,-39.96,81320000.0,41.04,17.2,31390000.0,-9890000.0,-8.006,4.9688,nan,1590000.0,0.47,23060000.0,74.44,1.28,12.11,-7590000.0,-10380000.0,2.4,3370000.0,nan,nan,0.0,0.0,nan,0.0
CDEV,"Centennial Resource Development, Inc.",Energy,Oil & Gas Production,2016,3.6,1026000000.0,12.62,8.07,-28.01,1.12,0.31,2.16,3.05,8.73,22.8,3.12,2.64,916190000.0,3.47,12.2,750110000.0,648090000.0,0.294,0.6364,-71.9,28440000.0,0.11,905430000.0,27.71,0.53,11.81,626300000.0,-462840000.0,2.03,264440000.0,nan,nan,nan,nan,nan,0.0
CSFL,CenterState Bank Corporation,Finance,Major Banks,n/a,23.16,2959000000.0,12.67,11.06,1.41,4.84,1.03,4.81,nan,30.73,49.77,1.37,8.5,611160000.0,5.97,62.2,509930000.0,nan,1.82,1.0,69.5,894190000.0,6.93,854430000.0,nan,nan,22.31,142420000.0,nan,1.37,129030000.0,0.44,1.91,0.42,1.82,0.84,22.4
CETV,Central European Media Enterprises Ltd.,Consumer Services,Broadcasting,1994,4.47,1139000000.0,9.55,7.48,1.77,1.64,4.02,2.9,8.56,25.9,27.93,8.12,26.44,695450000.0,2.63,0.9,337740000.0,235610000.0,0.47,0.3448,68.8,74640000.0,0.29,682080000.0,123.37,2.13,1.12,162850000.0,518780000.0,1.36,253610000.0,nan,nan,nan,nan,nan,0.0
CENT,Central Garden & Pet Company,Consumer Durables,Consumer Specialties,1993,28.57,1551000000.0,15.89,14.35,2.27,0.66,1.57,0.8,8.81,4.3,6.91,5.36,11.36,2340000000.0,41.66,7.4,675380000.0,211590000.0,1.76,0.9412,11.1,445750000.0,7.72,693060000.0,67.01,4.84,17.86,189150000.0,69140000.0,0.35,12150000.0,nan,nan,nan,nan,nan,0.0
CENTA,Central Garden & Pet Company,Consumer Durables,Consumer Specialties,n/a,27.07,1553000000.0,15.07,13.96,1.52,0.66,1.49,0.76,8.41,4.3,6.91,5.36,11.36,2340000000.0,41.66,7.4,675380000.0,211590000.0,1.76,0.9412,11.1,445750000.0,7.72,693060000.0,67.01,4.84,17.86,189150000.0,69140000.0,0.42,43960000.0,nan,nan,nan,nan,nan,0.0
CVCY,Central Valley Community Bancorp,Finance,Major Banks,n/a,20.39,269371000.0,12.39,12.86,1.61,3.55,1.18,3.71,nan,29.41,41.48,1.39,10.09,75940000.0,5.58,16.0,72510000.0,nan,1.63,1.2162,22.6,48600000.0,3.61,59160000.0,nan,nan,17.17,18960000.0,nan,0.81,13450000.0,0.44,2.18,0.38,1.87,1.54,23.31
CTRC,Centric Brands Inc.,n/a,n/a,n/a,2.29,145391000.0,nan,nan,nan,0.1,nan,1.17,28.39,-18.67,-0.15,-0.12,nan,1470000000.0,33.51,1076.7,184330000.0,60870000.0,-6.313,1.9286,nan,14300000.0,0.24,1600000000.0,nan,0.76,-1.24,-843700000.0,78370000.0,0.55,58730000.0,nan,nan,nan,nan,nan,0.0
CENX,Century Aluminum Company,Basic Industries,Aluminum,1996,6.33,547141000.0,nan,17.1,-0.07,0.28,0.77,0.44,-21.03,-7.28,-6.73,-5.19,-18.0,1930000000.0,21.94,0.7,-22900000.0,-40500000.0,-1.59,0.6071,nan,25700000.0,0.29,330100000.0,46.53,2.45,7.98,-64300000.0,-114100000.0,2.92,88890000.0,nan,nan,nan,nan,nan,0.0
CNBKA,"Century Bancorp, Inc.",Finance,Major Banks,1987,89.1,499442000.0,12.85,nan,nan,4.5,1.52,6.47,nan,35.07,37.21,0.77,12.63,110890000.0,19.92,2.2,107470000.0,nan,6.98,nan,5.2,334100000.0,60.01,552510000.0,nan,nan,59.08,nan,nan,1.05,3650000.0,0.48,0.54,0.48,0.54,0.87,6.97
CNTY,"Century Casinos, Inc.",Consumer Services,Hotels/Resorts,n/a,7.57,215855000.0,81.44,13.83,1.34,1.16,1.19,1.57,13.85,1.42,6.01,2.3,2.51,186720000.0,6.34,32.3,79030000.0,21180000.0,0.09,-0.2857,nan,47030000.0,1.6,117160000.0,62.3,1.09,6.14,24890000.0,-33310000.000000004,1.2,29450000.0,nan,nan,nan,nan,nan,0.0
CRNT,Ceragon Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,2.72,216621000.0,11.84,15.0,1.48,0.69,1.32,0.66,6.89,6.15,6.77,4.79,12.78,314440000.0,3.95,-17.4,116170000.0,29990000.0,0.228,1.5,-76.3,29040000.0,0.36,18870000.0,11.52,2.01,2.04,6830000.0,-17450000.0,1.06,80230000.0,nan,nan,nan,nan,nan,0.0
CERC,Cerecor Inc.,Health Care,Major Pharmaceuticals,2015,3.07,145588000.0,nan,-5.74,nan,7.7,8.01,9.75,-9.11,-231.71,-130.64,-25.37,-237.51,18920000.0,0.4,-7.0,7180000.0,-20240000.0,-0.894,0.7857,nan,9390000.0,0.16,16540000.0,93.47,0.74,0.39,-12350000.0,-4800000.0,1.72,42910000.0,nan,nan,nan,nan,nan,0.0
CERN,Cerner Corporation,Technology,EDP Services,1986,65.46,21281000000.0,36.93,21.02,1.76,3.85,4.51,3.83,17.57,10.75,13.7,6.86,12.38,5530000000.0,16.97,4.6,4430000000.0,1200000000.0,1.81,1.0312,-25.0,953520000.0,2.99,1180000000.0,25.02,2.52,14.83,1270000000.0,393330000.0,0.83,318390000.0,0.72,1.11,0.18,0.27,nan,9.94
CERS,Cerus Corporation,Health Care,Medical/Dental Instruments,1997,4.5,623030000.0,nan,-11.68,nan,9.21,9.47,8.88,-10.12,-98.69,-91.55,-23.71,-85.54,67640000.0,0.5,18.1,29270000.0,-59360000.0,-0.492,1.1818,nan,96200000.0,0.69,64260000.00000001,97.9,2.67,0.47,-47050000.0,-26290000.0,1.81,140320000.0,nan,nan,nan,nan,nan,0.0
KOOL,Cesca Therapeutics Inc.,Capital Goods,Medical Specialities,n/a,6.16,15344000.0,nan,635.0,nan,1.17,2.63,1.27,-3.89,-98.82,-38.26,-15.71,-175.65,13070000.0,5.24,114.8,2190000.0,-4260000.0,-5.18,0.7833,nan,2420000.0,1.0,3330000.0,51.23,1.52,2.42,-3790000.0,-1890000.0,1.62,2420000.0,nan,nan,nan,nan,nan,0.0
CEVA,"CEVA, Inc.",Technology,Semiconductors,n/a,28.24,621170000.0,601.7,42.85,2.08,7.95,2.53,6.11,134.21,1.33,-1.01,-0.18,0.42,78180000.0,3.57,5.2,69930000.0,3560000.0,0.05,1.6667,nan,151040000.0,6.88,9450000.0,3.86,8.46,11.18,6070000.0,4460000.0,1.57,21960000.0,nan,nan,nan,nan,nan,0.0
CSBR,"Champions Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,5.72,65650000.00000001,nan,40.36,12.53,2.38,37.92,2.45,-435.27,-3.61,-2.99,-4.74,-85.41,27580000.0,2.4,8.2,12800000.0,nan,-0.09,-1.25,nan,2200000.0,0.19,4019999.9999999995,232.58,0.8,0.15,1250000.0,nan,2.52,11620000.0,nan,nan,nan,nan,nan,0.0
CYOU,Changyou.com Limited,Technology,Computer Software: Prepackaged Software,2009,9.5,506414000.0,4.3,4.95,-1.48,1.06,1.36,0.62,2.38,24.82,22.52,3.98,19.93,477750000.0,8.97,5.2,324940000.0,124960000.0,2.21,0.551,-49.3,212110000.0,3.97,nan,nan,1.19,6.99,nan,nan,-0.84,53250000.0,nan,nan,nan,nan,nan,0.0
BURG,"Chanticleer Holdings, Inc.",Consumer Services,Restaurants,n/a,0.7839,8318000.0,nan,nan,nan,0.2,0.97,0.88,-10.51,-20.88,-13.74,-9.3,-103.5,41130000.0,10.9,3.0,3760000.0,-3460000.0,-2.308,3.0769,nan,nan,0.06,27710000.0,400.17,0.09,0.86,nan,2680000.0,3.03,10040000.0,nan,nan,nan,nan,nan,0.0
CTHR,Charles & Colvard Ltd.,Consumer Durables,Consumer Specialties,1997,1.43,41154000.0,14.2,9.47,0.48,1.28,0.87,0.89,9.14,7.06,8.25,3.67,5.72,32240000.000000004,1.48,18.9,15280000.0,3140000.0,0.1,nan,nan,12470000.0,0.43,nan,nan,5.93,1.63,nan,nan,-1.93,28980000.0,nan,nan,nan,nan,nan,0.0
GTLS,"Chart Industries, Inc.",Capital Goods,Metal Fabrications,2006,57.2,2036000000.0,22.24,11.25,0.44,1.75,1.71,1.93,13.39,7.34,9.41,3.66,5.53,1160000000.0,36.75,11.4,298300000.0,167300000.0,2.56,1.1333,17.1,148500000.0,4.15,338200000.0,28.21,2.0,33.37,41700000.0,62020000.0,1.24,35790000.0,nan,nan,nan,nan,nan,0.0
CHTR,"Charter Communications, Inc.",Consumer Services,Television Services,n/a,428.97,94556000000.0,72.19,33.7,1.45,2.12,2.68,3.96,10.91,3.04,13.76,2.63,3.71,44680000000.0,197.58,4.5,24550000000.0,16219999999.999998,5.91,0.7514,15.0,696000000.0,3.14,74670000000.0,173.27,0.34,159.32,11420000000.0,2940000000.0,1.14,221480000.0,nan,nan,nan,nan,nan,0.0
CHKP,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,1996,109.67,17011000000.0,21.4,17.0,1.82,8.7,4.54,7.68,16.48,40.99,45.75,9.95,22.0,1960000000.0,12.66,4.3,1720000000.0,912150000.0,5.12,1.0073,-6.1,1620000000.0,10.63,nan,nan,1.55,24.09,1120000000.0,724300000.0,0.75,155380000.0,nan,nan,nan,nan,nan,0.0
CHEK,Check-Cap Ltd.,Health Care,Medical Electronics,2015,1.9,15571000.0,nan,-1.43,nan,nan,1.17,nan,-0.12,0.0,0.0,-43.04,-77.34,nan,nan,nan,nan,-12530000.0,-1.889,0.9111,nan,14360000.0,1.74,nan,3.18,6.84,1.62,-11490000.0,-8109999.999999999,1.83,8240000.0,nan,nan,nan,nan,nan,0.0
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,1.95,71812000.0,nan,-2.66,nan,16.18,9.69,13.2,nan,0.0,-721.74,-90.64,-214.45,4440000.0,0.14,727.6,-30150000.0,nan,-1.01,0.8824,nan,13210000.0,0.35,nan,nan,1.9,0.19,-27230000.0,-17630000.0,3.18,31000000.0,nan,nan,nan,nan,nan,0.0
CEMI,"Chembio Diagnostics, Inc.",Health Care,Major Pharmaceuticals,n/a,5.54,97137000.0,nan,-19.07,-0.33,2.79,3.48,2.87,-9.83,-32.95,-32.23,-19.64,-46.0,34860000.0,2.17,10.0,3460000.0,-10180000.0,-0.73,1.2667,nan,4500000.0,0.26,7490000.0,26.82,3.38,1.59,-13790000.0,-11240000.0,1.78,17570000.0,nan,nan,nan,nan,nan,0.0
CCXI,"ChemoCentryx, Inc.",Health Care,Major Pharmaceuticals,2012,7.43,449692000.0,nan,-5.89,nan,13.3,6.29,8.07,-5.36,-144.27,-152.27,-14.74,-97.2,33810000.0,0.64,-52.3,-19860000.0,-50920000.0,-0.92,1.1818,nan,199360000.0,3.42,22420000.0,31.38,3.57,1.23,-66019999.99999999,-34610000.0,0.75,58250000.0,nan,nan,nan,nan,nan,0.0
CHMG,Chemung Financial Corp,Finance,Major Banks,n/a,42.31,203405000.0,9.21,10.91,nan,2.49,1.14,1.19,nan,27.03,35.18,1.28,13.39,81790000.0,16.86,11.4,80400000.0,nan,4.56,1.0099,97.1,118800000.0,24.53,12450000.0,nan,nan,36.85,30590000.0,nan,0.37,4840000.0,1.04,2.48,1.04,2.48,2.98,22.81
CHFS,"CHF Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,1.46,3774000.0,nan,-0.84,nan,0.66,0.4,-0.56,0.19,0.0,-306.85,-98.68,-204.77,5750000.0,5.6,52.6,1330000.0,-17420000.0,-21.58,1.0833,nan,7400000.0,2.86,nan,6.32,3.91,3.62,-14960000.0,-8620000.0,1.69,2580000.0,nan,nan,nan,nan,nan,0.0
CHMA,"Chiasma, Inc.",Health Care,Major Pharmaceuticals,2015,4.58,192639000.0,nan,-3.66,-0.1,nan,2.87,nan,-4.07,0.0,0.0,-35.29,-64.7,nan,nan,nan,nan,-33119999.999999996,-1.227,0.8621,nan,58150000.0,1.39,nan,0.65,6.71,1.61,-29430000.0,-17500000.0,0.77,41790000.0,nan,nan,nan,nan,nan,0.0
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",Consumer Services,Movies/Entertainment,2017,9.83,112287000.0,nan,34.44,nan,3.48,1.44,4.69,-101.65,-19.19,-8.38,-1.41,-6.85,32229999.999999996,2.69,294.4,14510000.0,-1490000.0,-0.73,2.8824,nan,4460000.0,0.37,7120000.0,6.23,1.24,6.45,-11340000.0,19390000.0,1.21,4260000.0,nan,nan,nan,nan,nan,0.0
PLCE,"Children&#39;s Place, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores,1997,72.88,1150000000.0,17.58,9.78,2.44,0.61,4.64,0.93,10.91,3.6,4.69,5.12,23.74,1890000000.0,117.51,-6.3,683600000.0,160390000.0,4.2,1.0556,-79.7,65360000.0,4.2,665880000.0,267.14,0.77,15.91,151900000.0,8270000.0,1.59,15570000.0,2.24,3.03,2.12,2.92,1.22,51.46
CMRX,"Chimerix, Inc.",Health Care,Major Pharmaceuticals,2013,1.64,99871000.0,nan,-1.48,nan,11.06,0.56,-6.36,0.83,0.0,-771.85,-23.9,-38.99,9030000.0,0.18,20.5,-48020000.0,-69000000.0,-1.321,0.9459,nan,158400000.0,2.59,1160000.0,0.77,11.71,2.91,-50730000.0,-26680000.0,1.01,61270000.0,nan,nan,nan,nan,nan,0.0
CAAS,"China Automotive Systems, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a,1.92,59846000.0,50.0,6.55,1.21,0.13,0.21,0.2,7.3,0.26,-1.05,-0.44,-0.49,451300000.0,14.29,-15.9,64200000.0,12500000.0,0.038,8.0,196.3,70870000.0,2.25,82090000.0,26.61,1.46,9.18,-7810000.0,-23500000.0,1.45,31500000.0,nan,nan,nan,nan,nan,0.0
CBPO,"China Biologic Products Holdings, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,115.0,4413000000.0,30.55,24.23,2.81,8.84,2.59,7.23,19.27,29.46,32.71,6.02,11.09,499520000.0,13.09,12.7,320090000.0,187410000.0,3.78,1.2039,45.4,917470000.0,23.98,nan,nan,10.57,44.48,152630000.0,60760000.0,0.84,38260000.0,nan,nan,nan,nan,nan,0.0
JRJC,China Finance Online Co. Limited,Finance,Investment Bankers/Brokers/Service,2004,0.728,17006000.0,nan,nan,nan,0.45,0.55,-0.75,nan,-42.58,-45.84,-21.55,-65.77,38050000.0,1.67,-30.9,28630000.0,nan,-0.75,nan,nan,40710000.0,1.77,5030000.0,24.46,1.13,1.31,nan,nan,2.12,23620000.0,nan,nan,nan,nan,nan,0.0
CJJD,"China Jo-Jo Drugstores, Inc.",Consumer Durables,Specialty Chemicals,n/a,1.21,39854000.0,nan,nan,nan,0.36,1.6,0.61,-56.81,-2.55,-2.79,-2.65,-14.38,110060000.0,3.69,11.0,25110000.0,-1190000.0,-0.101,nan,nan,8500000.0,0.26,37560000.0,159.85,1.03,0.76,-11190000.0,-18610000.0,0.1,32939999.999999996,nan,nan,nan,nan,nan,0.0
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,Semiconductors,n/a,20.55,759675000.0,48.81,nan,nan,nan,1.29,nan,nan,13.68,0.0,4.2,14.25,nan,nan,9.2,3430000000.0,nan,0.42,0.2857,927.0,nan,nan,nan,55.09,2.58,15.86,nan,nan,0.43,36360000.0,0.76,3.69,0.01,0.06,nan,18.48
CDXC,ChromaDex Corporation,Consumer Durables,Specialty Chemicals,n/a,3.5,189420000.0,nan,-17.67,nan,4.94,11.65,4.43,-5.4,-85.86,-84.49,-41.86,-118.3,38340000.0,0.69,42.3,16050000.0,-31440000.0,-0.595,1.0769,nan,19560000.0,0.35,12270000.0,80.98,1.55,0.27,-22440000.0,-14580000.0,1.24,59570000.0,nan,nan,nan,nan,nan,0.0
CHDN,"Churchill Downs, Incorporated",Consumer Services,Services-Misc. Amusement & Recreation,n/a,129.72,5184000000.0,28.33,33.11,2.91,4.38,9.38,5.49,19.7,15.76,21.98,7.58,36.86,1180000000.0,29.25,25.8,321800000.0,329500000.0,4.57,0.9466,3.9,202700000.0,5.05,1500000000.0,271.28,1.13,13.8,249800000.0,56010000.0,1.37,40040000.0,0.54,0.42,0.54,0.42,0.72,11.89
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,Restaurants,2012,23.58,386929000.0,73.73,22.62,1.66,0.94,1.96,1.45,16.61,1.3,3.83,2.68,2.7,413250000.0,24.48,6.4,64440000.0,36140000.0,0.32,1.1351,-3.3,11750000.0,0.71,225310000.0,113.63,0.57,11.88,45930000.0,3360000.0,0.75,16610000.0,nan,nan,nan,nan,nan,0.0
CDTX,"Cidara Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,1.82,57104000.0,nan,-1.0,nan,nan,1.52,nan,-0.27,0.0,0.0,-48.81,-98.44,nan,nan,nan,nan,-61580000.0,-2.143,0.875,nan,44570000.0,1.66,12070000.0,37.98,2.57,1.19,-56400000.0,-40680000.0,2.08,31550000.0,nan,nan,nan,nan,nan,0.0
CMCT,CIM Commercial Trust Corporation,Consumer Services,Real Estate Investment Trusts,n/a,14.64,209542000.0,0.65,nan,nan,1.15,0.31,1.73,4.35,188.4,16.83,1.48,41.15,182020000.0,12.47,-28.5,92160000.0,72380000.0,21.92,nan,2613.8,373660000.0,25.59,162570000.0,16.26,32.68,46.78,49470000.0,-88180000.0,0.18,14600000.0,0.3,2.06,1.5,10.28,4.53,7.0
CMPR,Cimpress N.V,Miscellaneous,Publishing,n/a,128.66,3931000000.0,43.4,30.0,1.92,1.43,30.08,1.86,15.83,3.45,6.7,6.54,49.27,2750000000.0,89.36,6.9,1350000000.0,323010000.0,3.0,2.1373,nan,35280000.0,1.16,1170000000.0,602.55,0.46,4.33,331100000.0,159300000.0,0.2,30190000.0,nan,nan,nan,nan,nan,0.0
