Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
BIOL,"Biolase, Inc.",Health Care,Medical/Dental Instruments,n/a,1.0,17578000.0,nan,-3.65,-0.11,0.41,4.64,0.65,-1.86,-47.46,-37.34,-29.48,-168.58,42950000.0,2.04,-28.9,16890000.0,-15070000.0,-0.977,1.0833,nan,3720000.0,0.17,13970000.0,368.43,2.04,0.17,-12430000.0,-6440000.0,3.24,21910000.0,nan,nan,nan,nan,nan,0.0
BLFS,"BioLife Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,16.58,328279000.0,120.07,42.97,nan,14.14,6.67,12.67,65.57,14.59,17.22,6.8,10.28,23220000.0,1.27,29.4,13530000.0,4490000.0,0.14,1.5,-26.4,19620000.0,1.03,1500000.0,3.23,9.42,2.45,2470000.0,nan,1.47,20100000.0,nan,nan,nan,nan,nan,0.0
BLRX,BioLineRx Ltd.,Health Care,Major Pharmaceuticals,n/a,2.75,27710000.0,nan,-1.11,0.04,nan,0.63,nan,-0.1,0.0,0.0,-27.7,-53.69,nan,nan,nan,nan,-24700000.0,-2.835,0.9524,nan,35230000.0,3.59,10750000.0,25.72,4.23,4.26,-22220000.0,-22760000.0,2.86,10150000.0,nan,nan,nan,nan,nan,0.0
BMRN,BioMarin Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,1999,68.05,12410000000.0,nan,300.65,-1.81,8.09,4.19,8.06,-190.3,-7.19,-10.75,-2.28,-3.77,1530000000.0,8.61,4.0,479620000.0,-64980000.00000001,-0.62,1.9091,nan,731100000.0,4.07,903210000.0,30.5,4.11,16.5,17370000.0,-161600000.0,1.04,179460000.0,nan,nan,nan,nan,nan,0.0
BMRA,"Biomerica, Inc.",Health Care,Medical/Dental Instruments,n/a,3.1473,31518000.0,nan,-53.5,nan,6.15,8.65,6.54,-14.49,-47.78,-48.17,-26.59,-63.56,5120000.0,0.54,-6.2,1290000.0,-2310000.0,-0.26,0.8333,nan,nan,0.08,1930000.0,53.15,3.01,0.37,-1500000.0,nan,2.7,9820000.0,nan,nan,nan,nan,nan,0.0
BNGO,"Bionano Genomics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,2018,1.71,20705000.0,nan,-1.51,nan,1.9,nan,3.24,-1.47,-247.05,-230.89,-72.44,nan,10870000.0,1.12,-35.9,3290000.0,-24020000.0,-2.759,1.2034,nan,15290000.0,1.4,19420000.0,nan,3.17,-0.12,-23060000.0,-15340000.0,nan,10900000.0,nan,nan,nan,nan,nan,0.0
BVXV,BiondVax Pharmaceuticals Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,5.55,36776000.0,nan,-80.29,nan,nan,9.21,nan,nan,0.0,0.0,-55.48,nan,nan,nan,nan,nan,nan,-2.3,nan,nan,nan,nan,nan,nan,3.51,0.61,nan,nan,1.61,6540000.0,nan,nan,nan,nan,nan,0.0
BPTH,"Bio-Path Holdings, Inc.",Health Care,Major Pharmaceuticals,n/a,10.8,31693000.0,nan,-3.29,nan,nan,1.74,nan,-1.76,0.0,0.0,-41.86,-79.1,nan,nan,nan,nan,-8080000.0,-6.19,1.45,nan,17110000.0,5.93,nan,2.27,18.01,6.33,-6980000.0,-3820000.0,3.68,2880000.0,nan,nan,nan,nan,nan,0.0
BIOS,"BioScrip, Inc.",Health Care,Medical/Nursing Services,n/a,3.6,2559000000.0,nan,72.8,-3.58,1.3,nan,nan,nan,-0.62,1.17,nan,nan,1970000000.0,nan,3.7,422210000.0,65620000.00000001,-0.513,1.4444,nan,46850000.0,nan,538930000.0,92.26,1.98,-1.35,48270000.0,nan,0.19,703090000.0,nan,nan,nan,nan,nan,0.0
BSGM,"BioSig Technologies, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,7.02,153785000.0,nan,-6.98,nan,nan,14.82,nan,-6.36,0.0,0.0,-174.89,-327.73,nan,nan,nan,nan,-22700000.0,-1.3,1.1875,nan,10330000.0,0.47,nan,8.06,7.53,0.47,-13100000.0,-5330000.0,0.77,22030000.0,nan,nan,nan,nan,nan,0.0
BSTC,BioSpecifics Technologies Corp,Health Care,Major Pharmaceuticals,n/a,49.08,357574000.0,16.27,13.18,0.71,10.22,3.24,7.8,10.8,63.05,71.46,15.54,22.38,35000000.0,4.8,12.8,32960000.0,25300000.0,3.0,1.2083,32.6,85280000.0,11.63,nan,nan,64.82,15.05,19480000.0,13590000.0,0.55,7330000.0,nan,nan,nan,nan,nan,0.0
TECH,Bio-Techne Corp,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,201.04,7588000000.0,81.07,34.53,3.68,10.63,6.52,11.13,40.21,13.46,21.39,5.49,8.56,714010000.0,18.9,6.3,477230000.0,197610000.0,2.47,0.9398,-60.5,166030000.0,4.36,517620000.0,44.41,4.05,30.73,181620000.0,147730000.0,1.41,38060000.0,1.28,0.64,1.28,0.64,1.07,51.82
BEAT,"BioTelemetry, Inc.",Health Care,Medical Specialities,2008,41.63,1376000000.0,31.56,19.42,0.85,3.45,3.97,3.88,13.88,11.64,17.78,7.3,14.96,398400000.0,11.89,12.6,228260000.0,111320000.0,1.29,1.1778,-20.5,51710000.0,1.53,219260000.0,63.22,2.19,10.23,92740000.0,50890000.0,1.61,33890000.0,nan,nan,nan,nan,nan,0.0
BTAI,"BioXcel Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2018,5.8,83380000.0,nan,-1.62,nan,nan,3.3,nan,-2.46,0.0,0.0,-41.65,-73.72,nan,nan,nan,nan,-28410000.0,-1.77,0.9,nan,29960000.0,1.9,1770000.0,7.04,3.93,1.6,-19220000.0,-10870000.0,nan,15730000.0,nan,nan,nan,nan,nan,0.0
BJRI,"BJ&#39;s Restaurants, Inc.",Consumer Services,Restaurants,n/a,34.53,715733000.0,16.4,16.42,7.73,0.63,2.21,1.11,9.95,4.05,4.92,4.06,14.94,1140000000.0,54.33,4.7,194800000.0,127010000.0,2.13,0.9315,-16.2,23380000.0,1.14,569480000.0,175.64,0.37,15.81,125210000.0,44820000.0,0.83,20460000.0,0.48,1.38,0.48,1.37,nan,22.07
BLKB,"Blackbaud, Inc.",Technology,Computer Software: Prepackaged Software,2004,89.26,4248000000.0,157.06,35.99,-8.8,4.87,11.1,5.72,41.77,3.04,6.1,1.93,7.36,872210000.0,18.38,5.6,466860000.0,119440000.0,0.55,1.1786,8.3,32650000.0,0.68,679410000.0,182.29,0.76,7.78,180080000.0,122960000.0,1.42,49170000.0,0.48,0.53,0.48,0.53,0.69,87.27
BL,"BlackLine, Inc.",Technology,Computer Software: Prepackaged Software,2016,46.51,2565000000.0,nan,125.3,3.65,10.06,7.84,9.67,-264.54,-10.2,-11.1,-3.58,-8.2,254840000.0,4.66,25.6,176910000.0,-9310000.0,-0.48,11.0,nan,145190000.0,2.62,16700000.0,5.04,1.35,5.92,21280000.0,37080000.0,0.77,55320000.0,nan,nan,nan,nan,nan,0.0
BKCC,BlackRock Capital Investment Corporation,n/a,n/a,2007,4.78,329038000.0,nan,7.59,2.62,4.08,0.7,6.95,nan,-6.24,76.32,4.95,-1.0,80700000.0,1.16,-7.7,83870000.0,nan,-0.076,0.9412,nan,21910000.0,0.32,252680000.0,53.86,1.09,6.82,67670000.0,46840000.0,0.73,68840000.0,0.56,11.57,0.72,15.03,10.89,nan
TCPC,BlackRock TCP Capital Corp.,n/a,n/a,2012,13.51,798630000.0,29.1,8.55,0.56,4.13,1.0,8.65,nan,14.19,71.11,5.02,3.31,193580000.0,3.29,-0.5,190500000.0,nan,0.47,1.025,nan,21860000.0,0.37,907390000.0,113.23,1.4,13.64,-19690000.0,87740000.0,0.56,58770000.0,1.44,10.71,1.44,10.64,9.47,306.38
BLNK,Blink Charging Co.,Consumer Durables,Electrical Products,n/a,2.34,60093000.0,nan,-7.63,nan,21.78,4.75,18.13,-4.83,0.0,-386.39,-30.96,-53.78,2760000.0,0.11,14.6,1160000.0,-10350000.0,-0.31,0.6923,nan,13160000.0,0.5,nan,3.67,3.96,0.48,-10740000.0,-10220000.0,5.21,26240000.0,nan,nan,nan,nan,nan,0.0
BLMN,"Bloomin&#39; Brands, Inc.",Consumer Services,Restaurants,2012,17.9,1580000000.0,15.48,10.77,2.06,0.38,10.34,1.0,10.64,2.62,4.78,4.18,89.69,4130000000.0,45.19,-1.0,667410000.0,388780000.0,1.18,1.0286,8.6,64650000.00000001,0.75,2630000000.0,1659.0,0.3,1.76,320430000.0,111030000.0,0.19,86830000.0,0.4,2.19,0.38,2.11,nan,31.93
BCOR,"Blucora, Inc.",Finance,Finance: Consumer Services,n/a,20.53,986670000.0,17.58,8.22,0.51,1.6,1.4,2.09,10.56,10.27,13.79,4.74,9.37,616150000.0,12.81,22.7,296840000.0,121870000.0,1.15,1.0779,-11.9,109610000.0,2.24,396580000.0,56.23,2.05,14.46,95800000.0,92220000.0,1.5,48580000.0,nan,nan,nan,nan,nan,0.0
BLBD,Blue Bird Corporation,Capital Goods,Construction/Ag Equipment/Trucks,2014,18.75,497747000.0,18.91,9.22,0.74,0.49,nan,0.69,12.81,2.74,4.4,7.49,nan,1010000000.0,37.87,-1.7,121990000.0,53840000.0,0.99,1.0,-33.3,29070000.0,1.1,218680000.0,nan,1.07,-2.31,22220000.0,-31300000.0,0.62,26480000.0,nan,nan,nan,nan,nan,0.0
BLUE,"bluebird bio, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,90.48,4948000000.0,nan,-6.72,0.04,87.52,3.02,70.82,-6.02,0.0,-1199.1,-22.39,-42.32,56540000.0,1.04,69.4,-394890000.0,-664960000.0,-12.0,1.1601,nan,1250000000.0,22.69,194220000.0,11.87,8.02,29.63,-496230000.0,-332280000.0,2.79,55270000.0,nan,nan,nan,nan,nan,0.0
BKEP,"Blueknight Energy Partners L.P., L.L.C.",Energy,Natural Gas Distribution,2011,1.13,46527000.0,nan,-7.6,-1.42,0.1,0.13,-0.13,-1.05,-9.12,6.41,5.04,nan,444490000.0,10.96,12.7,41700000.0,56060000.0,-1.579,nan,88.0,1540000.0,0.04,274400000.0,nan,0.81,8.86,50650000.0,23640000.0,2.52,40810000.0,0.16,13.79,0.24,21.08,13.68,nan
BPMC,Blueprint Medicines Corporation,Health Care,Major Pharmaceuticals,2015,74.13,3691000000.0,nan,-8.42,-0.4,463.23,6.22,391.82,-9.03,0.0,-4425.66,-29.94,-59.37,7970000.0,0.18,-87.7,-199100000.0,-345580000.0,-7.52,1.0681,nan,592860000.0,12.07,99000000.0,16.7,7.52,12.08,-284000000.0,-164970000.0,1.69,49120000.0,nan,nan,nan,nan,nan,0.0
BMCH,"BMC Stock Holdings, Inc.",Consumer Services,RETAIL: Building Materials,2013,28.05,1894000000.0,15.96,14.8,0.9,0.52,2.06,0.59,8.83,3.31,4.83,6.38,13.9,3620000000.0,54.04,-5.2,909220000.0,242700000.0,1.78,1.0926,-11.6,160550000.0,2.41,474970000.0,51.65,2.35,13.8,288390000.0,164720000.0,1.11,66650000.00000001,nan,nan,nan,nan,nan,0.0
WIFI,"Boingo Wireless, Inc.",Consumer Services,Telecommunications Equipment,2011,9.55,414642000.0,nan,-49.47,-0.08,1.55,4.4,1.99,6.94,-1.88,-1.65,-0.55,-4.39,268089999.99999997,6.22,15.0,85180000.0,77010000.0,-0.12,-0.0,-89.8,70180000.0,1.59,188310000.0,197.29,1.0,2.14,93530000.0,-95370000.0,1.41,44110000.0,nan,nan,nan,nan,nan,0.0
BOKF,BOK Financial Corporation,Finance,Major Banks,n/a,77.66,5564000000.0,11.6,10.59,1.53,3.28,1.18,7.59,nan,27.91,38.38,1.25,11.43,1700000000.0,24.34,14.6,1590000000.0,nan,6.74,1.0663,20.3,3650000000.0,51.28,11030000000.0,nan,nan,66.15,-292500000.0,nan,1.33,71190000.0,2.0,2.59,2.0,2.56,2.36,29.72
BNSO,"Bonso Electronics International, Inc.",Capital Goods,Industrial Machinery/Components,n/a,2.4966,12099000.0,nan,nan,nan,1.21,0.8,0.73,23.29,-4.63,-5.45,-1.44,-2.87,9990000.0,2.12,1.1,3960000.0,nan,-0.1,nan,nan,7630000.0,1.64,2960000.0,19.56,2.5,3.24,nan,nan,1.88,4650000.0,nan,nan,nan,nan,nan,0.0
BRQS,"Borqs Technologies, Inc. ",Technology,EDP Services,2015,1.65,61981000.0,63.87,nan,nan,0.31,1.25,0.39,9.34,0.42,3.45,3.48,2.81,199540000.0,7.36,-36.2,27170000.0,8300000.000000001,0.031,nan,nan,1330000.0,0.04,22710000.0,46.05,1.38,1.58,nan,1630000.0,1.93,31300000.0,nan,nan,nan,nan,nan,0.0
BPFH,"Boston Private Financial Holdings, Inc.",Finance,Major Banks,n/a,11.55,974103000.0,10.61,12.48,1.2,2.68,1.22,6.19,nan,24.74,35.9,1.05,11.84,364140000.0,4.35,-9.8,386760000.0,nan,1.09,1.0,201.2,99610000.0,1.19,1390000000.0,nan,nan,9.53,87280000.0,nan,1.2,83900000.0,0.48,4.17,0.48,4.13,3.12,44.04
EPAY,"Bottomline Technologies, Inc.",Technology,Computer Software: Prepackaged Software,1999,40.01,1716000000.0,170.13,24.92,0.44,4.07,4.26,4.14,46.22,2.23,0.82,0.33,2.73,421960000.0,10.39,1.7,239240000.0,37820000.0,0.23,1.0303,-69.0,99700000.0,2.27,111280000.0,29.33,1.7,9.18,78280000.0,17690000.0,1.1,43860000.0,nan,nan,nan,nan,nan,0.0
BOXL,Boxlight Corporation,Miscellaneous,Industrial Machinery/Components,2017,1.89,19824000.0,nan,-5.29,nan,0.52,5.62,0.7,-4.93,-20.02,-16.7,-16.7,-127.56,38290000.0,3.73,14.8,8650000.0,-5420000.0,-0.748,0.7857,nan,nan,0.09,6580000.0,188.57,0.72,0.33,-5460000.0,-2980000.0,nan,10720000.0,nan,nan,nan,nan,nan,0.0
BCLI,Brainstorm Cell Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,3.8687,89074000.0,nan,-4.76,nan,nan,nan,nan,-4.87,0.0,0.0,-77.19,-442.41,nan,nan,nan,nan,-18320000.0,-0.88,0.9583,nan,2700000.0,0.12,2840000.0,nan,0.52,-0.21,-14660000.0,-8890000.0,0.87,22550000.0,nan,nan,nan,nan,nan,0.0
BDGE,"Bridge Bancorp, Inc.",Finance,Major Banks,n/a,29.28,587175000.0,13.45,10.96,nan,3.81,1.22,5.05,nan,28.53,43.08,0.96,9.62,154200000.0,7.91,21.2,146550000.0,nan,2.2,0.803,58.0,159640000.0,8.17,362650000.0,nan,nan,24.33,58480000.0,nan,1.47,19840000.0,0.92,3.12,0.92,3.12,3.04,41.82
BWB,"Bridgewater Bancshares, Inc.",Finance,Major Banks,2018,12.06,349614000.0,12.77,11.23,0.79,5.41,1.53,7.17,nan,45.25,51.95,1.51,13.45,64650000.00000001,2.16,11.6,60410000.0,nan,0.95,1.0833,18.7,69090000.0,2.4,181180000.0,nan,nan,7.91,37290000.0,nan,nan,28820000.0,nan,nan,nan,nan,nan,0.0
BRID,Bridgford Foods Corporation,Consumer Non-Durables,Specialty Foods,n/a,25.56,233275000.0,32.12,nan,nan,1.25,3.29,1.46,20.95,3.9,4.76,5.02,11.06,186020000.0,20.49,11.4,55200000.0,12980000.0,0.8,nan,-23.7,7820000.0,0.86,14380000.0,20.28,2.6,7.81,8310000.000000001,-22000000.0,1.03,9080000.0,nan,nan,nan,nan,nan,0.0
BCOV,Brightcove Inc.,Technology,EDP Services,2012,10.34,382021000.0,nan,49.9,8.69,2.23,5.27,2.29,-63.89,-10.7,-6.12,-4.28,-25.44,171400000.0,4.65,14.2,98210000.0,-6150000.0,-0.5,0.6667,nan,21210000.0,0.55,18270000.0,25.34,0.82,1.89,-1580000.0,8490000.0,0.38,38280000.0,nan,nan,nan,nan,nan,0.0
BHF,"Brighthouse Financial, Inc.",Finance,Life Insurance,n/a,36.88,4117000000.0,5.37,3.7,0.33,0.49,0.26,0.76,6.28,9.74,11.93,0.29,5.51,8400000000.0,71.51,39.9,3460000000.0,1020000000.0,6.88,0.969,nan,6420000000.0,57.62,8610000000.0,52.67,2.35,144.49,2850000000.0,1010000000.0,2.1,111410000.0,nan,nan,nan,nan,nan,0.0
AVGO,Broadcom Inc.,Technology,Semiconductors,2009,289.5,113737000000.0,40.35,12.39,0.85,5.11,5.31,6.58,14.27,13.44,22.2,5.14,12.27,22260000000.0,55.35,8.9,13830000000.0,10270000000.0,7.11,1.0058,-40.2,5460000000.0,13.77,37570000000.0,174.7,1.32,54.03,9850000000.0,10960000000.0,0.84,396670000.0,10.6,3.67,10.6,3.66,1.82,134.72
BVSN,"BroadVision, Inc.",Technology,Computer Software: Prepackaged Software,1996,2.4042,12146000.0,nan,nan,nan,2.89,14.04,2.39,-1.98,-93.29,-120.86,-46.94,-140.39,4200000.0,0.84,-25.1,3090000.0,-5070000.0,-0.784,nan,nan,4620000.0,0.91,nan,2.9,2.38,0.17,-4570000.0,-2840000.0,1.75,5060000.0,nan,nan,nan,nan,nan,0.0
BWEN,"Broadwind Energy, Inc.",Capital Goods,Metal Fabrications,n/a,1.58,26023000.0,nan,nan,-0.25,0.18,0.62,0.52,166.66,-10.78,-5.29,-3.93,-30.91,141460000.0,8.98,11.9,3700000.0,nan,-0.968,0.8571,nan,nan,0.0,48540000.0,115.02,0.85,2.61,-9840000.0,-5810000.0,1.6,16160000.0,nan,nan,nan,nan,nan,0.0
BPY,Brookfield Property Partners L.P.,Finance,Real Estate,n/a,19.06,18076000000.0,13.87,nan,nan,1.89,0.65,9.91,17.19,6.06,54.28,3.32,5.76,9590000000.0,20.76,47.1,5170000000.0,5530000000.0,1.37,nan,-70.6,1750000000.0,4.06,57300000000.0,130.48,0.45,29.29,2040000000.0,2500000000.0,0.98,435030000.0,1.32,6.93,1.29,6.78,5.37,96.27
BRKL,"Brookline Bancorp, Inc.",Finance,Savings Institutions,n/a,14.98,1202000000.0,13.94,13.2,2.3,4.43,1.31,7.52,nan,31.89,44.45,1.18,9.79,271310000.0,3.39,0.1,267970000.00000003,nan,1.08,0.9286,-1.7,154450000.0,1.94,1010000000.0,nan,nan,11.53,105690000.0,nan,0.92,79830000.0,0.44,2.97,0.41,2.76,2.77,38.89
BRKS,"Brooks Automation, Inc.",Technology,Industrial Machinery/Components,1995,39.57,2872000000.0,81.31,31.31,4.36,3.87,3.79,4.13,32.18,4.78,6.17,2.21,0.43,741280000.0,10.35,18.3,247980000.0,95200000.0,0.49,1.25,-68.1,156890000.0,2.23,544050000.0,73.71,3.01,10.5,89450000.0,19020000.0,2.08,72220000.0,0.4,1.05,0.4,1.01,2.28,1000.0
BRKR,Bruker Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,43.41,6796000000.0,36.65,24.01,2.24,3.45,7.89,3.56,19.67,9.57,14.48,8.59,22.63,1970000000.0,12.61,10.5,903200000.0,356500000.0,1.2,1.1,17.0,288800000.0,1.87,571100000.0,64.02,2.19,5.57,184600000.0,101620000.0,1.46,154670000.0,0.16,0.37,0.16,0.37,nan,13.33
BMTC,Bryn Mawr Bank Corporation,Finance,Major Banks,n/a,36.0,750215000.0,12.54,11.94,1.69,3.49,1.27,4.99,nan,28.03,35.33,1.32,10.64,215050000.0,10.65,3.0,213920000.0,nan,2.97,1.0658,7.5,63380000.0,3.15,423440000.0,nan,nan,29.35,47330000.0,nan,1.17,20130000.0,1.04,2.93,1.01,2.83,2.39,33.67
BSQR,BSQUARE Corporation,Miscellaneous,Business Services,1999,1.11,14597000.0,nan,nan,nan,0.23,1.22,0.06,-0.42,-22.82,-15.01,-17.87,-76.51,62810000.0,4.9,-26.2,15510000.0,-8620000.0,-1.119,nan,nan,11960000.0,0.93,1230000.0,10.36,1.93,0.93,-5070000.0,-1430000.0,1.41,12920000.0,nan,nan,nan,nan,nan,0.0
BLDR,"Builders FirstSource, Inc.",Consumer Services,RETAIL: Building Materials,2005,22.74,2644000000.0,11.68,11.8,2.47,0.35,3.77,0.57,8.63,3.05,5.35,7.6,39.06,7470000000.0,64.85,-8.9,1920000000.0,497510000.0,1.96,1.3125,17.6,10550000.0,0.09,1710000000.0,243.09,1.69,6.08,630580000.0,435290000.0,1.68,115530000.0,nan,nan,nan,nan,nan,0.0
BFST,"Business First Bancshares, Inc.",Finance,Major Banks,n/a,24.13,325875000.0,15.95,12.5,nan,4.13,1.17,5.09,nan,25.17,34.54,1.04,8.13,78860000.0,6.27,40.0,67220000.0,nan,1.53,1.1163,88.1,84850000.0,6.35,162100000.0,nan,nan,20.77,25370000.0,nan,nan,13370000.0,0.4,1.64,0.36,1.49,nan,22.52
CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,Oil Refining/Marketing,1997,86.74,11718000000.0,17.37,17.85,3.27,0.73,7.08,0.8,12.36,4.31,5.93,13.04,43.68,16090000000.0,116.68,-8.6,1360000000.0,1040000000.0,4.98,1.0,6.3,355310000.0,2.62,1520000000.0,91.87,1.81,12.23,940950000.0,753840000.0,0.74,135380000.0,2.0,2.33,1.96,2.26,2.23,39.36
CCMP,Cabot Microelectronics Corporation,Technology,Semiconductors,2000,144.74,4243000000.0000005,38.27,19.48,1.68,4.63,4.14,5.43,16.29,11.76,24.94,9.33,12.98,915780000.0,33.05,80.7,314110000.0,305220000.0,3.82,1.0127,-46.3,168680000.0,5.8,959440000.0,93.57,3.06,35.28,181910000.0,106820000.0,1.47,29040000.0,1.68,1.17,1.64,1.13,nan,42.05
CDNS,"Cadence Design Systems, Inc.",Technology,Computer Software: Prepackaged Software,n/a,65.67,18378000000.0,43.44,28.52,2.95,8.13,12.85,8.21,30.29,18.83,21.77,11.96,32.5,2260000000.0,8.26,12.0,1880000000.0,612550000.0,1.51,1.0755,42.7,633410000.0,2.26,466550000.0,32.61,1.61,5.11,673610000.0,504030000.0,1.32,280150000.0,nan,nan,nan,nan,nan,0.0
CDZI,"Cadiz, Inc.",Public Utilities,Water Supply,n/a,11.72,317939000.0,nan,nan,nan,717.69,nan,1019.47,-36.6,0.0,-2844.24,-10.35,nan,nan,0.02,1.8,nan,-12340000.0,-1.15,nan,nan,19480000.0,0.72,153170000.0,nan,5.8,-2.96,-12650000.0,-14170000.0,0.5,26970000.0,nan,nan,nan,nan,nan,0.0
CZR,Caesars Entertainment Corporation,Consumer Services,Hotels/Resorts,2012,12.02,8179000000.0,nan,-86.04,0.29,0.97,2.97,3.09,12.39,-2.66,13.05,2.68,-7.33,8430000000.0,12.52,4.7,4210000000.0,2100000000.0,-0.33,15.6667,nan,1520000000.0,2.26,19400000000.0,690.81,1.15,4.05,995000000.0,333750000.0,2.46,679000000.0,nan,nan,nan,nan,nan,0.0
CSTE,Caesarstone Ltd.,Capital Goods,Building Materials,2012,17.66,593544000.0,33.21,14.27,1.26,1.06,1.25,1.01,8.24,3.2,7.11,3.73,3.76,559840000.0,16.29,-5.5,165520000.0,68890000.0,0.52,1.0952,-41.7,99360000.0,2.89,75350000.0,15.85,3.24,13.83,60950000.0,47130000.0,1.08,34370000.0,0.6,3.49,0.15,0.85,nan,57.69
CAMP,CalAmp Corp.,Technology,Radio And Television Broadcasting And Communications Equipment,1983,11.0,378735000.0,nan,12.76,1.4,1.07,1.96,1.43,15.33,-1.5,3.72,1.3,-2.64,355180000.0,10.52,-2.9,147760000.0,33140000.0,-0.16,1.2727,nan,201470000.0,5.91,335960000.0,173.81,1.59,5.67,10530000.0,-8730000.0,2.45,34120000.0,nan,nan,nan,nan,nan,0.0
CVGW,"Calavo Growers, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,n/a,93.79,1604000000.0,53.03,27.21,2.14,1.36,5.39,1.41,20.8,2.54,5.64,10.61,10.26,1180000000.0,67.6,21.2,113620000.0,80110000.0,1.72,1.0111,-14.1,5170000.0,0.29,6340000.0,2.12,1.53,16.91,68940000.0,40930000.0,1.32,17600000.0,1.1,1.16,1.0,1.06,1.31,58.14
CALA,"Calithera Biosciences, Inc.",Health Care,Major Pharmaceuticals,2014,2.69,144654000.0,nan,-1.63,-0.02,nan,1.04,nan,0.06,0.0,0.0,-34.21,-60.16,nan,0.0,nan,-43940000.0,-88540000.0,-2.225,1.0357,nan,153210000.0,2.85,8950000.0,6.42,8.06,2.59,-71120000.0,-40030000.0,1.45,53770000.0,nan,nan,nan,nan,nan,0.0
CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,1996,39.98,1956000000.0,nan,30.66,-200.95,1.55,2.08,1.33,57.1,-0.31,-2.0,-1.4,-0.36,1260000000.0,26.03,-29.2,222860000.0,29490000.0,-0.08,1.1059,nan,236090000.0,4.85,3800000.0,0.4,6.66,19.33,33229999.999999996,-60770000.0,0.54,43890000.0,0.86,2.19,0.42,1.05,nan,nan
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,Integrated oil Companies,2006,3.4,259813000.0,223.33,7.79,6.86,0.07,4.79,0.52,7.01,0.03,4.37,4.46,4.04,3550000000.0,45.4,-5.1,467300000.0,261399999.99999997,0.015,-7.0,nan,173500000.0,2.24,1730000000.0,2575.11,1.23,0.7,188100000.0,245290000.0,1.72,77560000.0,nan,nan,nan,nan,nan,0.0
CLXT,"Calyxt, Inc.",Basic Industries,Agricultural Chemicals,2017,4.78,161373000.0,nan,-4.09,nan,271.21,2.01,168.99,-3.15,0.0,-5603.7,-17.93,-35.11,nan,0.02,108.2,nan,-31940000.0,-1.004,1.0357,nan,76430000.0,2.33,18570000.0,23.15,15.96,2.44,-27290000.0,-17510000.0,2.47,32869999.999999996,nan,nan,nan,nan,nan,0.0
CAC,Camden National Corporation,Finance,Major Banks,n/a,42.61,667223000.0,12.2,13.28,nan,4.11,1.43,5.58,nan,34.16,44.48,1.28,12.65,162490000.0,10.44,6.4,157720000.0,nan,3.55,0.9551,8.1,104430000.0,6.78,351020000.0,nan,nan,30.26,26850000.0,nan,1.09,15410000.0,1.2,2.8,1.2,2.8,2.53,33.8
CAMT,Camtek Ltd.,Capital Goods,Electronic Components,2000,10.15,391778000.0,15.87,14.12,1.04,2.93,2.96,2.23,11.14,18.0,18.51,10.75,20.77,133789999.99999999,3.67,12.8,60800000.0,26750000.0,0.64,1.0,66.0,85270000.0,2.21,nan,nan,4.49,3.43,nan,nan,2.12,38520000.0,0.68,6.83,0.28,2.76,nan,0.0
CSIQ,Canadian Solar Inc.,Technology,Semiconductors,2006,18.2,1073000000.0,4.98,5.5,0.11,0.34,0.84,0.77,5.54,7.01,9.32,3.63,18.64,3190000000.0,53.83,59.3,775080000.0,441500000.0,3.63,3.4667,302.6,438500000.0,7.36,1760000000.0,133.26,0.99,21.48,nan,nan,1.59,59260000.0,nan,nan,nan,nan,nan,0.0
