Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
FUV,"Arcimoto, Inc.",Consumer Non-Durables,Motor Vehicles,2017,2.45,41724000.0,nan,-3.29,nan,2069.04,7.75,2738.14,-4.33,0.0,-66396.48,-63.02,-161.34,nan,0.0,-90.0,nan,-12750000.0,-0.864,1.0455,nan,1250000.0,0.07,4630000.0,86.14,1.22,0.29,-14200000.0,-10040000.0,0.17,18380000.0,nan,nan,nan,nan,nan,0.0
ARCE,Arco Platform Limited,Consumer Services,Other Consumer Services,2018,50.17,2489000000.0,955.1,51.27,25.65,nan,8.1,nan,nan,-18.28,0.0,3.64,-11.54,nan,nan,68.9,300240000.0,nan,0.05,1.5,81.7,nan,nan,nan,1.97,5.19,6.01,nan,nan,nan,23690000.0,nan,nan,nan,nan,nan,0.0
ARCT,Arcturus Therapeutics Ltd.,n/a,n/a,2013,10.46,143634000.0,nan,nan,nan,5.63,6.35,4.28,-9.51,-50.32,-47.63,-13.17,-65.12,25500000.0,2.51,325.5,-1230000.0,-11470000.0,-1.26,1.1724,nan,55840000.0,3.91,16030000.000000002,74.16,3.86,1.65,-8630000.0,-14060000.0,3.08,15130000.0,nan,nan,nan,nan,nan,0.0
ARDX,"Ardelyx, Inc.",Health Care,Major Pharmaceuticals,2014,4.53,285744000.0,nan,-3.4,-0.1,1039.07,4.16,810.19,-2.26,0.0,-36885.09,-34.59,-89.3,nan,0.0,-40.0,2140000.0,-98750000.0,-1.66,1.0789,nan,123940000.0,1.97,55350000.0,80.66,7.79,1.09,-90190000.0,-51710000.0,2.92,62800000.0,nan,nan,nan,nan,nan,0.0
ARNA,"Arena Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2000,45.71,2241000000.0,3.86,-7.9,-0.27,2.75,1.88,1.65,2.26,72.84,72.44,38.36,67.41,814300000.0,16.45,-74.4,-97060000.0,593290000.0,11.76,1.1481,nan,1010000000.0,20.19,58840000.0,4.9,36.51,24.11,617830000.0,397230000.0,1.16,49830000.0,nan,nan,nan,nan,nan,0.0
ARCC,Ares Capital Corporation,n/a,n/a,2004,18.27,7843000000.0,10.09,10.08,3.24,5.44,1.06,9.3,nan,53.81,74.27,5.12,10.6,1440000000.0,3.38,14.7,1340000000.0,nan,1.82,1.1136,-21.3,572000000.0,1.34,6190000000.0,83.95,2.11,17.25,-703000000.0,415920000.0,0.53,426720000.0,1.6,8.83,1.58,8.65,9.39,86.81
ARGX,argenx SE,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,112.33,4117000000.0,nan,-19.48,nan,nan,9.29,nan,nan,-152.73,0.0,-10.13,-18.37,nan,nan,-17.1,-54380000.0,nan,-1.73,1.6778,nan,nan,nan,nan,0.72,9.38,11.95,nan,nan,1.07,38110000.0,nan,nan,nan,nan,nan,0.0
ARDS,Aridis Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2018,6.87,58475000.0,nan,-2.08,nan,17.02,4.94,15.03,-1.85,0.0,-820.96,-110.26,-272.2,3440000.0,0.48,nan,-20240000.0,-27880000.0,-4.19,1.2262,nan,8520000.0,0.96,nan,nan,2.66,1.34,-29260000.0,-19230000.0,nan,8910000.0,nan,nan,nan,nan,nan,0.0
ARKR,Ark Restaurants Corp.,Consumer Services,Restaurants,n/a,20.95,70730000.0,17.08,nan,nan,0.44,1.66,0.59,8.02,2.63,4.43,5.1,10.16,161230000.0,46.47,0.0,42760000.0,11950000.0,1.2,nan,49.1,5580000.0,1.59,27150000.0,60.89,0.76,12.37,8750000.0,4600000.0,0.64,3500000.0,1.0,4.86,1.0,4.79,4.41,83.33
ARTX,Arotech Corporation,Miscellaneous,Industrial Machinery/Components,1994,2.95,78396000.0,nan,12.25,nan,0.86,1.02,1.09,20.79,0.19,1.92,0.9,0.24,91520000.0,3.45,6.4,29200000.0,4810000.0,-0.0,3.0,369.9,3730000.0,0.14,25960000.0,34.19,1.7,2.88,-3970000.0,-8350000.0,1.92,26670000.0,nan,nan,nan,nan,nan,0.0
ARQL,"ArQule, Inc.",Health Care,Major Pharmaceuticals,1996,8.34,914559000.0,nan,-22.38,-2.87,95.81,6.16,85.63,-25.06,0.0,-342.33,-17.21,-35.44,9550000.0,0.09,-97.9,-2950000.0,-32610000.0,-0.31,0.8889,nan,179120000.0,1.49,15780000.0,9.77,12.54,1.34,-26040000.0,-15340000.0,2.46,120260000.0,nan,nan,nan,nan,nan,0.0
AROW,Arrow Financial Corporation,Finance,Major Banks,n/a,32.72,495177000.0,13.76,12.45,1.92,4.45,1.73,5.58,nan,32.08,41.03,1.22,13.12,111250000.0,7.47,-0.3,110360000.0,nan,2.39,1.0,-8.2,62700000.0,4.19,195340000.0,nan,nan,19.04,42020000.0,nan,0.73,14950000.0,1.01,3.07,1.0,3.03,3.16,41.97
ARWR,"Arrowhead Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,30.63,2932000000.0,66.17,-102.68,5.44,21.44,13.4,19.59,59.57,33.28,29.53,11.22,27.8,136760000.0,1.49,5770.0,16140000.0,44970000.0,0.48,0.7241,nan,236900000.0,2.49,nan,nan,2.81,2.38,156540000.0,108790000.0,1.51,95300000.0,nan,nan,nan,nan,nan,0.0
ARTNA,Artesian Resources Corporation,Public Utilities,Water Supply,n/a,37.05,340283000.0,24.19,nan,nan,4.19,2.22,5.95,14.01,17.52,29.45,2.86,9.41,81300000.0,8.78,2.0,39200000.0,34560000.0,1.53,1.0571,-3.8,nan,0.02,143780000.0,93.06,0.25,16.65,25450000.0,-20000000.0,0.34,8400000.0,1.0,2.74,0.97,2.6,2.96,63.35
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",Capital Goods,Industrial Machinery/Components,n/a,2.02,8004000.0,nan,nan,nan,0.42,0.67,0.8,-8.78,-16.46,-14.94,-8.05,-22.84,18940000.0,4.46,8.6,3510000.0,-1730000.0,-0.747,nan,nan,nan,0.0,6080000.0,49.87,1.95,2.84,-1210000.0,nan,1.45,4290000.0,nan,nan,nan,nan,nan,0.0
ARVN,"Arvinas, Inc.",Health Care,Major Pharmaceuticals,2018,19.08,617893000.0,nan,-7.78,nan,41.61,4.99,33.71,-7.79,0.0,-439.39,-29.33,-75.82,14850000.0,0.61,18.1,14320000.0,-64269999.99999999,-7.16,1.375,nan,159170000.0,4.72,4610000.0,3.96,7.79,3.7,-49540000.0,-16730000.0,nan,33720000.0,nan,nan,nan,nan,nan,0.0
ASNA,"Ascena Retail Group, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a,0.338,70495000.0,nan,-1.02,-0.03,0.01,0.47,0.2,5.02,-12.04,-1.99,-2.17,-164.78,5490000000.0,27.82,-17.7,3060000000.0,215430000.0,-3.349,0.7027,nan,328000000.0,1.66,1340000000.0,886.49,1.45,0.76,nan,nan,0.77,197800000.0,nan,nan,nan,nan,nan,0.0
ASND,Ascendis Pharma A/S,Health Care,Major Pharmaceuticals,2015,96.24,4488000000.0,nan,-18.62,-0.68,nan,11.2,nan,nan,0.0,0.0,-20.03,-35.44,nan,nan,17738.9,10580000.0,nan,-3.87,1.0376,nan,nan,nan,nan,5.38,11.59,8.43,nan,nan,0.85,47550000.0,nan,nan,nan,nan,nan,0.0
ASLN,ASLAN Pharmaceuticals Limited,Health Care,Major Pharmaceuticals,2018,1.65,47020000.0,nan,-2.08,nan,nan,2.57,nan,nan,0.0,0.0,-39.12,-97.79,nan,nan,nan,nan,nan,-1.045,0.7222,nan,nan,nan,nan,82.2,2.54,0.57,nan,nan,1.36,32049999.999999996,nan,nan,nan,nan,nan,0.0
ASML,ASML Holding N.V.,Technology,Industrial Machinery/Components,1995,247.41,102089000000.0,35.55,27.25,1.87,nan,8.08,nan,nan,21.46,0.0,7.6,19.3,nan,nan,-6.3,5030000000.0,nan,6.96,1.1239,-18.5,nan,nan,nan,27.13,2.68,30.62,nan,nan,1.36,421140000.0,2.34,0.98,1.63,0.66,0.9,38.59
ASPU,Aspen Group Inc.,Consumer Services,Other Consumer Services,n/a,5.09,94400000.0,nan,-39.0,-0.41,2.54,3.86,2.9,-17.03,-22.92,-21.25,-11.03,-30.46,37160000.0,2.01,43.4,27140000.0,-6330000.0,-0.46,1.2222,nan,7240000.0,0.38,17960000.0,72.32,2.4,1.31,-8510000.0,-6040000.0,0.33,18930000.0,nan,nan,nan,nan,nan,0.0
AZPN,"Aspen Technology, Inc.",Technology,EDP Services,1994,121.31,8047000000.000001,32.81,29.26,16.23,13.45,21.24,14.09,29.02,43.91,47.26,20.13,65.58,598350000.0,8.56,23.1,540530000.0,290440000.0,3.71,1.4587,35.5,71930000.0,1.05,220000000.0,55.94,1.34,5.73,238310000.0,180950000.0,1.62,68960000.0,nan,nan,nan,nan,nan,0.0
ASMB,"Assembly Biosciences, Inc.",Health Care,Major Pharmaceuticals,n/a,9.2,245721000.0,nan,-2.26,-0.15,16.4,1.32,5.05,-0.76,0.0,-670.8,-32.73,-70.7,14990000.0,0.59,-4.3,-57940000.0,-99940000.0,-3.66,0.6261,nan,173810000.0,6.76,12890000.0,7.38,9.2,6.81,-78360000.0,-43410000.0,0.77,25710000.0,nan,nan,nan,nan,nan,0.0
ASRT,"Assertio Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,1.22,107667000.0,nan,1.36,0.06,0.46,0.44,2.16,4.61,-1.6,3.65,0.62,-1.94,235220000.0,3.66,-9.6,293290000.0,110010000.0,-0.061,1.0417,nan,75460000.0,1.16,503040000.0,254.78,0.79,3.05,135240000.0,68770000.0,2.6,80630000.0,nan,nan,nan,nan,nan,0.0
ASFI,"Asta Funding, Inc.",Finance,Finance Companies,1995,6.86,45423000.0,4.87,nan,nan,2.18,0.49,1.92,6.05,43.65,31.28,4.73,10.74,20850000.0,3.12,-16.8,22020000.0,6610000.0,1.36,nan,17.7,2900000.0,0.44,nan,0.14,10.41,13.5,6090000.0,11090000.0,-1.21,6570000.0,nan,nan,nan,nan,nan,0.0
ATRO,Astronics Corporation,Capital Goods,Military/Government/Technical,n/a,29.31,951352000.0,8.46,15.53,0.39,1.17,2.01,1.34,11.08,14.07,8.08,5.36,27.68,812860000.0,24.99,-9.4,180700000.0,98080000.0,3.45,0.5278,-52.0,17110000.0,0.52,150270000.0,31.64,2.97,14.54,55830000.0,65209999.99999999,1.01,24770000.0,nan,nan,nan,nan,nan,0.0
ALOT,"AstroNova, Inc.",Technology,Computer peripheral equipment,1983,15.41,106451000.0,17.79,18.77,nan,0.75,1.52,0.9,8.35,4.52,6.33,4.67,9.27,141010000.0,20.24,-1.0,54000000.0,15130000.0,0.88,0.65,-20.4,4520000.0,0.64,21080000.0,29.25,2.42,10.25,6140000.0,5340000.0,0.64,7010000.0,0.28,1.79,0.28,1.81,1.8,31.82
ASUR,Asure Software Inc,Technology,EDP Services,n/a,6.89,102979000.0,nan,10.76,0.72,1.04,1.09,2.15,20.87,-9.77,-5.67,-1.09,-9.86,99480000.0,6.49,14.1,58120000.0,10260000.0,-0.63,1.1429,nan,14660000.0,0.94,128770000.00000001,132.87,1.04,6.23,nan,5850000.0,1.99,15550000.0,nan,nan,nan,nan,nan,0.0
ASV,"ASV Holdings, Inc.",Capital Goods,Construction/Ag Equipment/Trucks,2017,7.04,69765000.0,nan,nan,nan,0.54,2.09,0.78,19.68,-25.62,0.16,0.13,-66.62,129210000.00000001,13.1,13.1,15230000.0,5100000.0,-3.36,-0.5,nan,nan,0.0,30580000.0,91.64,2.48,3.37,-1060000.0,-1060000.0,5.77,9910000.0,nan,nan,nan,nan,nan,0.0
ATAI,ATA Inc.,Consumer Services,Other Consumer Services,2008,1.63,38762000.0,0.29,nan,nan,nan,0.92,nan,nan,23098.02,0.0,-5.24,-24.81,nan,nan,1672.5,-2910000.0,nan,6.133,nan,nan,nan,nan,nan,nan,9.35,1.92,nan,nan,2.82,23800000.0,nan,nan,0.45,27.83,nan,0.0
ATRA,"Atara Biotherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,14.01,748227000.0,nan,-2.6,nan,nan,2.83,nan,-2.05,0.0,0.0,-46.53,-81.47,nan,nan,nan,nan,-279340000.0,-6.07,1.0667,nan,190140000.0,3.54,16379999.999999998,7.05,7.8,4.95,-230300000.0,-141920000.0,2.97,53760000.0,nan,nan,nan,nan,nan,0.0
ATNX,"Athenex, Inc.",Health Care,Major Pharmaceuticals,2017,12.14,924455000.0,nan,-7.82,0.22,10.6,5.17,9.57,-5.85,-161.17,-167.49,-36.55,-104.77,87200000.0,1.27,91.9,-77510000.0,-142650000.0,-2.06,1.0476,nan,140450000.0,1.82,61730000.0,36.92,2.62,2.32,-109130000.0,-117420000.0,-0.22,77290000.0,nan,nan,nan,nan,nan,0.0
ATHX,"Athersys, Inc.",Health Care,Major Pharmaceuticals,n/a,1.37,208964000.0,nan,-3.78,-0.14,21.9,6.39,17.36,-3.76,0.0,-470.84,-44.51,-97.66,9540000.0,0.07,-78.0,-14370000.0,-44100000.0,-0.306,0.6667,nan,44240000.0,0.29,nan,2.24,3.28,0.22,-29020000.0,-12180000.0,0.8,152680000.0,nan,nan,nan,nan,nan,0.0
ACBI,"Atlantic Capital Bancshares, Inc.",Finance,Major Banks,n/a,17.13,390777000.0,8.69,14.12,1.47,4.57,1.18,5.75,nan,58.32,41.05,1.1,8.55,85520000.0,3.39,-4.1,84350000.0,nan,1.97,1.1154,257.6,85670000.0,3.74,186710000.0,nan,nan,14.45,88730000.0,nan,0.94,22880000.0,nan,nan,nan,nan,nan,0.0
AY,Atlantica Yield plc,Public Utilities,Electric Utilities: Central,2014,24.23,2483000000.0,nan,22.75,0.71,2.35,1.61,7.56,10.7,-0.83,41.43,2.74,0.27,1060000000.0,10.55,-1.3,1060000000.0,748370000.0,-0.09,0.6429,-64.1,748080000.0,7.36,6100000000.0,350.24,1.16,15.1,386940000.0,262690000.0,0.19,101600000.0,1.6,6.56,1.52,6.28,nan,nan
ATLC,Atlanticus Holdings Corporation,Finance,Finance: Consumer Services,1995,7.61,131982000.0,6.42,nan,nan,3.0,nan,15.41,nan,40.53,-35.03,3.01,nan,44050000.0,3.1,-53.7,18780000.0,nan,1.23,0.2267,-6.9,63200000.0,4.32,630110000.0,nan,5.35,-0.55,71930000.0,nan,-0.18,16100000.000000002,nan,nan,nan,nan,nan,0.0
AAWW,Atlas Air Worldwide Holdings,Transportation,Transportation Services,n/a,22.73,566463000.0,2.89,4.19,0.39,0.2,0.27,1.24,6.48,12.27,8.9,2.71,17.39,2770000000.0,107.64,-0.3,874410000.0,529799999.99999994,7.59,0.3148,nan,117820000.0,4.56,2990000000.0,140.37,0.49,82.27,358670000.0,-3180000.0,2.24,25850000.0,nan,nan,nan,nan,nan,0.0
AFH,"Atlas Financial Holdings, Inc.",Finance,Property-Casualty Insurers,2013,0.3427,4659000.0,nan,nan,nan,0.02,0.1,-0.05,0.71,-16.63,-8.2,-2.41,-52.89,221770000.0,18.49,-11.7,-17810000.0,-15060000.0,-3.08,-9.2766,nan,39650000.0,3.32,24250000.0,49.68,0.64,4.09,nan,nan,1.23,11940000.0,nan,nan,nan,nan,nan,0.0
TEAM,Atlassian Corporation Plc,Technology,Computer Software: Prepackaged Software,2015,131.01,30830000000.0,nan,102.24,5.32,25.48,57.09,25.76,-1477.16,-52.69,-5.24,-1.47,-86.59,1210000000.0,5.07,35.7,999840000.0,-21100000.0,-2.67,1.25,nan,1710000000.0,7.05,855190000.0,151.24,0.88,2.33,466340000.0,1040000000.0,1.01,117270000.0,nan,nan,nan,nan,nan,0.0
ATNI,"ATN International, Inc.",Public Utilities,Telecommunications Equipment,n/a,55.65,903567000.0,56.52,463.0,-13.89,2.05,1.27,2.29,9.08,3.57,5.97,1.41,3.56,439960000.0,27.53,-8.5,336730000.0,111060000.0,0.98,0.7143,nan,150890000.0,9.55,157940000.0,19.3,1.92,43.64,88350000.0,-44130000.0,0.36,16000000.0,0.68,1.21,0.68,1.22,1.58,68.69
ATOM,Atomera Incorporated,Technology,Semiconductors,2016,3.66,59747000.0,nan,-4.71,nan,205.32,3.31,143.35,-2.96,0.0,-4851.2,-54.25,-91.35,nan,0.02,-27.1,nan,-14080000.0,-0.974,1.0909,nan,19120000.0,1.12,nan,1.2,15.38,1.08,-10830000.0,-5910000.0,0.8,17070000.0,nan,nan,nan,nan,nan,0.0
ATOS,Atossa Genetics Inc.,Health Care,Major Pharmaceuticals,2012,1.76,15195000.0,nan,-1.33,nan,nan,0.95,nan,-0.03,0.0,0.0,-59.57,-107.48,nan,nan,nan,nan,-16710000.0,-2.514,1.6667,nan,17060000.0,1.87,nan,0.43,17.8,1.85,-9390000.0,-4830000.0,4.25,9130000.0,nan,nan,nan,nan,nan,0.0
ATRC,"AtriCure, Inc.",Health Care,Medical/Dental Instruments,2005,25.09,1012000000.0,nan,-30.5,-1.46,4.69,4.11,4.43,-54.19,-9.46,-12.33,-5.42,-10.17,215710000.0,5.97,13.7,147120000.0,-17650000.0,-0.56,0.6111,nan,90840000.0,2.34,53830000.0,22.28,3.72,6.23,-3490000.0,nan,0.28,39490000.0,nan,nan,nan,nan,nan,0.0
ATRI,Atrion Corporation,Health Care,Medical/Dental Instruments,n/a,778.94,1420000000.0,39.96,nan,nan,9.11,6.38,8.73,26.72,23.14,26.35,10.98,17.04,155920000.0,84.12,3.2,71780000.0,50960000.0,19.38,nan,9.9,75200000.0,40.54,nan,nan,12.16,121.43,46450000.0,13800000.0,0.08,1850000.0,6.2,0.81,5.4,0.69,0.76,27.86
ATIS,Attis Industries Inc.,Basic Industries,Miscellaneous,n/a,0.7199,2921000.0,nan,nan,nan,1.49,0.19,11.34,-1.34,0.0,-879.6,-13.93,-164.93,1960000.0,1.05,-98.0,nan,-16550000.0,-16.871,3.2206,nan,nan,0.11,14530000.0,93.03,0.04,3.59,-8780000.0,-3030000.0,0.68,4310000.0,nan,nan,nan,nan,nan,0.0
LIFE,"aTyr Pharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,3.3,13105000.0,nan,-0.3,nan,139.41,0.4,-147.68,0.59,0.0,-25700.0,-25.79,-67.25,nan,0.04,nan,nan,-23460000.0,-10.206,0.6569,nan,42400000.0,10.9,15750000.0,52.12,3.88,8.56,-22140000.0,-11280000.0,1.89,3890000.0,nan,nan,nan,nan,nan,0.0
BOLD,"Audentes Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016,28.15,1226000000.0,nan,-6.16,-0.48,nan,2.96,nan,-5.36,0.0,0.0,-25.78,-43.66,nan,nan,nan,nan,-167180000.0,-3.96,0.9712,nan,378640000.0,8.33,30690000.0,7.31,14.38,9.25,-143080000.0,-93760000.0,1.86,45440000.0,nan,nan,nan,nan,nan,0.0
AUDC,AudioCodes Ltd.,Public Utilities,Telecommunications Equipment,1999,18.95,526431000.00000006,33.73,19.49,0.88,2.82,5.7,2.74,22.5,8.86,11.0,6.43,17.86,186370000.0,6.41,13.8,110610000.0,22680000.0,0.55,1.2222,100.3,67820000.0,2.32,38530000.0,40.58,1.73,3.25,31820000.0,18670000.0,0.96,29180000.0,0.24,1.3,0.23,1.21,nan,56.36
AEYE,"AudioEye, Inc.",Technology,Computer Software: Prepackaged Software,n/a,3.56,26825000.0,nan,-5.22,nan,3.48,10.39,3.26,-4.15,-89.95,-84.11,-70.1,-293.37,7700000.0,1.03,97.2,3030000.0,-6040000.0,-0.934,1.4211,nan,2800000.0,0.37,1060000.0,40.98,0.97,0.34,-3470000.0,-1350000.0,2.09,7660000.0,nan,nan,nan,nan,nan,0.0
AUPH,Aurinia Pharmaceuticals Inc,Health Care,Major Pharmaceuticals,n/a,5.14,448332000.0,nan,-8.93,nan,968.32,3.58,762.12,-6.02,0.0,-12982.72,-23.55,-45.71,nan,0.0,0.0,-40920000.0,-58640000.0,-0.697,1.0667,nan,131490000.00000001,1.43,nan,0.33,18.98,1.37,-51340000.0,-31160000.0,-0.06,91790000.0,nan,nan,nan,nan,nan,0.0
EARS,Auris Medical Holding AG,Health Care,Major Pharmaceuticals,2014,2.59,8890000.0,nan,-0.73,nan,nan,nan,nan,nan,0.0,0.0,-49.77,-380.33,nan,nan,nan,nan,nan,-1.327,1.2691,nan,nan,nan,nan,nan,3.54,-0.03,nan,nan,-0.34,3270000.0,nan,nan,nan,nan,nan,0.0
JG,Aurora Mobile Limited,Technology,"Computer Software: Programming, Data Processing",2018,3.76,466954000.0,nan,41.67,nan,nan,4.04,nan,nan,-7.43,0.0,-8.52,-19.8,nan,nan,76.4,197070000.0,nan,-0.182,nan,nan,nan,nan,nan,39.81,4.28,0.93,nan,nan,nan,114820000.0,nan,nan,nan,nan,nan,0.0
ADSK,"Autodesk, Inc.",Technology,Computer Software: Prepackaged Software,n/a,145.98,31970000000.0,569.73,32.79,0.65,10.91,nan,11.4,116.61,1.95,6.8,2.86,nan,2930000000.0,13.36,30.3,2300000000.0,286600000.0,0.26,1.0656,nan,991300000.0,4.51,2160000000.0,nan,0.56,-0.88,791200000.0,632370000.0,1.41,219620000.0,nan,nan,nan,nan,nan,0.0
AUTL,Autolus Therapeutics plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,12.14,539200000.0,nan,-3.55,nan,499.95,2.09,238.58,-3.73,0.0,-6570.75,-22.27,-29.62,1080000.0,0.03,nan,-69670000.0,-68940000.0,-1.4,0.8553,nan,217450000.0,5.52,nan,nan,11.05,5.91,nan,nan,nan,44980000.0,nan,nan,nan,nan,nan,0.0
ADP,"Automatic Data Processing, Inc.",Technology,EDP Services,n/a,158.95,68507999999.99999,30.32,22.8,1.56,4.83,12.78,4.89,19.88,16.17,21.73,4.77,45.24,14180000000.0,32.59,5.5,6390000000.0,3490000000.0,5.24,1.0088,237.4,1960000000.0,4.52,2260000000.0,41.93,1.05,12.44,2690000000.0,1950000000.0,0.97,433700000.0,3.16,2.02,3.06,1.92,2.12,58.4
AUTO,"AutoWeb, Inc.",Technology,"Computer Software: Programming, Data Processing",n/a,2.76,34329000.0,nan,-5.91,-0.1,0.28,1.48,0.32,-2.66,-27.41,-18.18,-22.67,-84.89,122690000.0,9.49,-7.3,24270000.0,-14620000.0,-2.601,1.8095,nan,1430000.0,0.11,3450000.0,13.94,1.45,1.88,-9760000.0,-8060000.000000001,-0.17,13150000.0,nan,nan,nan,nan,nan,0.0
AVDL,Avadel Pharmaceuticals plc,Health Care,Major Pharmaceuticals,n/a,3.87,148095000.0,nan,-3.79,0.4,1.98,nan,2.5,-4.82,-135.48,-58.28,-11.81,-333.24,74740000.0,2.01,-39.9,85750000.0,-38870000.0,-2.724,0.7931,nan,79260000.0,2.12,123350000.0,nan,2.89,-0.48,-67430000.0,-29750000.0,1.36,37450000.0,nan,nan,nan,nan,nan,0.0
ATXI,"Avenue Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017,5.62,92093000.0,nan,-6.04,nan,nan,6.69,nan,nan,0.0,0.0,-125.32,-261.77,nan,nan,nan,nan,nan,-1.96,0.8958,nan,15460000.0,0.93,nan,nan,8.84,0.84,-24920000.0,-15960000.0,-0.46,16559999.999999998,nan,nan,nan,nan,nan,0.0
AVEO,"AVEO Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2010,0.83,129520000.00000001,nan,-5.21,nan,20.68,83.39,18.1,nan,-46.69,-388.65,-49.35,nan,6260000.0,0.05,62.4,-15240000.0,nan,-0.101,0.3333,nan,40230000.0,0.25,19340000.0,1184.57,2.21,0.01,-23890000.0,-17650000.0,0.6,160740000.0,nan,nan,nan,nan,nan,0.0
CDMO,"Avid Bioservices, Inc.",Health Care,Major Pharmaceuticals,n/a,5.34,300309000.0,nan,59.33,nan,5.34,6.05,5.26,-71.51,-9.63,-12.39,-4.67,-11.76,56270000.0,1.0,21.2,7220000.0,-4139999.9999999995,-0.18,2.6667,nan,28940000.0,0.51,24830000.0,49.98,1.78,0.88,-6620000.0,-2250000.0,3.18,56240000.0,nan,nan,nan,nan,nan,0.0
AVID,"Avid Technology, Inc.",Technology,Computer Software: Prepackaged Software,1993,6.13,273133000.0,nan,7.59,0.65,0.65,nan,1.14,12.27,-0.99,7.01,6.84,nan,418750000.0,9.95,0.1,246960000.0,38870000.0,-0.1,0.6667,nan,50950000.0,1.19,267570000.0,nan,0.9,-4.12,19990000.0,3130000.0,1.92,42960000.0,nan,nan,nan,nan,nan,0.0
AVGR,"Avinger, Inc.",Health Care,Medical/Dental Instruments,2015,0.84,8167999.999999999,nan,-0.51,nan,1.0,0.52,0.5,-0.22,-258.12,-246.17,-52.56,-256.59,8210000.000000001,2.34,12.7,1380000.0,-19010000.0,-7.02,0.9667,nan,14750000.0,2.3,13800000.0,139.08,1.45,1.54,-16730000.0,-8520000.0,2.91,10240000.0,nan,nan,nan,nan,nan,0.0
CAR,"Avis Budget Group, Inc.",Consumer Services,Rental/Leasing Companies,n/a,26.3,2004000000.0,10.45,6.06,0.63,0.22,5.33,2.19,18.49,2.17,9.99,2.5,52.67,9080000000.0,118.22,0.4,2560000000.0,1080000000.0,2.52,1.0676,138.5,534000000.0,7.03,18450000000.0,4905.58,0.87,4.95,2450000000.0,467880000.0,2.16,75980000.0,nan,nan,nan,nan,nan,0.0
AVT,"Avnet, Inc.",Consumer Non-Durables,Electronic Components,n/a,39.68,4035999999.9999995,25.09,9.58,1.2,0.21,1.01,0.29,7.17,0.9,3.21,4.32,4.08,19520000000.0,177.73,-7.5,2490000000.0,796550000.0,1.6,0.9406,nan,546110000.0,5.27,1720000000.0,41.55,2.67,39.8,534770000.0,517740000.0,1.64,101930000.0,0.84,1.94,0.8,2.01,1.66,49.08
AVRO,"AVROBIO, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,13.81,415817000.0,nan,-5.17,nan,nan,3.58,nan,-5.75,0.0,0.0,-30.31,-50.44,nan,nan,nan,nan,-62520000.0,-2.54,0.8816,nan,90350000.0,2.86,nan,nan,11.2,3.85,-59120000.0,-43770000.0,nan,31660000.0,nan,nan,nan,nan,nan,0.0
AWRE,"Aware, Inc.",Technology,Computer Software: Prepackaged Software,1996,2.97,59990000.0,51.79,nan,nan,3.7,1.02,0.87,20.28,7.44,1.59,0.25,1.99,16200000.0,0.75,-19.9,14890000.0,nan,0.056,nan,nan,48960000.0,2.27,nan,nan,14.43,2.84,nan,nan,-0.21,21570000.0,nan,nan,nan,nan,nan,0.0
ACLS,"Axcelis Technologies, Inc.",Technology,Industrial Machinery/Components,2000,17.34,558375000.0,24.71,17.44,2.04,1.52,1.38,1.3,13.52,6.52,8.53,3.82,6.05,366840000.0,11.27,-37.7,179640000.0,35290000.0,0.7,-0.6667,-96.2,136340000.0,4.22,54960000.0,13.55,6.63,12.55,11300000.0,8220000.000000001,1.52,32330000.0,nan,nan,nan,nan,nan,0.0
