Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
COWN,Cowen Inc.,Finance,Investment Bankers/Brokers/Service,n/a,15.5,439930000.0,26.94,4.35,0.6,0.51,0.62,0.05,nan,2.83,-3.37,nan,nan,866590000.0,29.31,1.0,621590000.0,nan,0.56,1.1333,-75.4,3000000000.0,103.36,2060000000.0,163.51,nan,24.29,nan,nan,1.31,29000000.0,nan,nan,nan,nan,nan,0.0
PMTS,CPI Card Group Inc.,Finance,Finance Companies,2015,1.78,17172000.0,nan,-15.3,-0.18,0.06,nan,1.13,9.72,-3.49,5.56,4.53,nan,273960000.0,24.5,1.0,91010000.0,32009999.999999996,-0.86,-2.0,nan,14290000.0,1.27,307290000.0,nan,2.45,-13.38,5260000.0,6890000.0,1.08,11220000.0,nan,nan,0.0,0.0,nan,0.0
CRAI,"CRA International,Inc.",Miscellaneous,Other Consumer Services,1998,52.14,401134000.0,18.87,15.71,1.71,0.91,2.08,1.25,13.15,5.18,7.15,4.58,11.62,440870000.0,55.54,11.4,128220000.0,41870000.0,2.75,1.4627,46.9,19830000.0,2.56,173470000.0,90.18,1.05,24.95,24680000.0,28060000.0,1.52,7740000.0,0.8,1.86,0.8,1.54,nan,30.92
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,Restaurants,1981,163.33,3936000000.0,17.65,15.9,-40.82,1.28,6.51,1.39,10.97,7.27,9.21,11.37,37.66,3070000000.0,127.8,-2.9,1060000000.0,390380000.0,9.27,1.0887,6.0,36880000.0,1.53,410480000.0,67.88,0.62,25.15,362800000.0,158180000.0,0.85,24060000.0,5.2,3.34,5.05,3.11,2.95,54.48
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,7.74,144237000.0,nan,32.22,-26.95,0.71,1.09,1.08,26.04,-2.56,-1.04,-0.58,-3.89,204430000.0,10.54,-2.0,68320000.0,8490000.0,-0.27,0.6842,-41.4,nan,0.02,73680000.0,55.62,1.32,6.81,8900000.0,-5450000.0,0.55,19470000.0,nan,nan,nan,nan,nan,0.0
CACC,Credit Acceptance Corporation,Finance,Finance: Consumer Services,1992,424.65,8340000000.0,12.58,13.85,0.6,7.0,3.38,10.28,nan,54.23,70.64,9.7,29.73,1190000000.0,62.5,11.6,1050000000.0,nan,33.74,0.9765,9.5,24700000.0,1.3,4240000000.0,177.75,38.15,125.62,810900000.0,nan,0.7,18800000.0,nan,nan,nan,nan,nan,0.0
CREE,"Cree, Inc.",Technology,Semiconductors,1993,50.39,4936000000.0,nan,117.0,-3.19,4.85,2.62,4.77,46.29,-38.32,-2.79,-0.63,-4.49,1050000000.0,10.0,-11.5,391000000.0,108000000.0,-3.83,0.6,nan,993900000.0,9.23,486000000.0,23.99,5.57,18.76,137500000.0,210460000.0,0.95,107030000.0,nan,nan,nan,nan,nan,0.0
CRESY,Cresud S.A.C.I.F. y A.,Finance,Real Estate,1997,5.01,330848000.0,0.9,nan,nan,nan,0.23,nan,nan,-22.68,0.0,1.26,-27.28,nan,nan,15.8,28700000000.0,nan,5.42,-7.875,nan,nan,nan,nan,375.62,1.71,20.97,nan,nan,0.69,50160000.0,nan,nan,0.03,0.52,nan,0.0
CRNX,"Crinetics Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2018,19.08,465418000.0,nan,-6.79,nan,274.42,3.26,189.11,-8.0,0.0,-2410.97,-22.24,-35.76,1700000.0,0.07,nan,-22050000.0,-40110000.0,-1.62,1.1087,nan,144970000.0,5.99,5900000.0,4.16,19.07,5.87,-31030000.0,-21360000.0,nan,24200000.0,nan,nan,nan,nan,nan,0.0
CRSP,CRISPR Therapeutics AG,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016,49.13,2706000000.0,nan,-10.47,nan,12.72,4.57,9.81,-398.73,-5.3,-4.45,-0.95,-2.23,212690000.0,4.01,37542.6,-110650000.0,-5230000.0,-0.22,-2.5263,nan,629720000.0,11.41,41630000.0,7.03,8.32,10.72,24930000.0,54550000.0,3.12,55200000.0,nan,nan,nan,nan,nan,0.0
CRTO,Criteo S.A.,Technology,Advertising,2013,18.1,1144000000.0,13.97,7.45,-1.5,0.5,1.2,0.42,4.45,3.8,6.52,5.78,9.6,2280000000.0,35.06,-1.2,834240000.0,217020000.0,1.31,1.102,9.5,409180000.0,6.39,188970000.0,18.63,1.63,15.27,249070000.0,115840000.0,0.73,64080000.0,nan,nan,nan,nan,nan,0.0
CROX,"Crocs, Inc.",Consumer Non-Durables,Shoe Manufacturing,2006,35.39,2437000000.0,nan,18.5,2.21,2.06,20.74,2.28,18.31,7.49,10.29,12.06,35.49,1180000000.0,16.79,19.8,560150000.0,147070000.0,-0.15,1.3256,240.0,87910000.0,1.28,374120000.0,318.33,1.68,1.71,101480000.0,52190000.0,1.1,68610000.0,nan,nan,nan,nan,nan,0.0
CCRN,"Cross Country Healthcare, Inc.",Technology,Professional Services,2001,12.35,458546000.0,nan,56.5,4.04,0.57,2.74,0.66,30.49,-9.44,0.61,0.73,-37.26,808040000.0,22.61,4.2,209560000.0,17400000.0,-2.14,5.0,nan,9460000.0,0.26,95600000.0,58.42,2.03,4.54,10130000.0,13570000.0,1.72,36890000.0,nan,nan,nan,nan,nan,0.0
CRWS,"Crown Crafts, Inc.",Basic Industries,Textiles,n/a,7.21,66840999.99999999,12.1,11.63,2.3,0.87,1.69,0.92,7.46,7.59,10.44,9.26,14.5,76860000.0,7.61,3.1,22310000.0,9450000.0,0.58,2.75,308.7,3470000.0,0.34,1680000.0,4.03,3.23,4.12,11060000.0,9880000.0,0.4,10120000.0,0.32,5.19,0.32,4.48,4.66,55.17
CYRX,"CryoPort, Inc.",Transportation,Oil Refining/Marketing,n/a,13.96,508265000.0,nan,-178.5,nan,19.48,4.66,15.98,-55.24,-35.71,-33.83,-6.86,-13.99,26090000.0,0.87,82.9,10240000.0,-7550000.0,-0.31,0.7143,nan,94750000.0,2.66,19220000.0,17.68,17.73,3.07,-2280000.0,-3540000.0,0.36,35590000.0,nan,nan,nan,nan,nan,0.0
CSGS,"CSG Systems International, Inc.",Technology,EDP Services,1996,56.42,1830000000.0,22.29,15.64,-3.03,1.85,4.63,2.09,12.35,8.2,13.65,7.84,21.9,989330000.0,30.78,18.0,425240000.0,167560000.0,2.49,1.0864,33.9,171970000.0,5.41,457020000.0,119.63,1.7,12.0,177600000.0,143140000.0,0.94,32950000.000000004,0.89,1.54,0.88,1.56,1.94,35.24
CCLP,CSI Compressco LP,Energy,Oilfield Services/Equipment,2011,2.77,128334000.0,nan,267.0,-1.9,0.26,2.28,1.59,7.39,-5.41,6.68,2.45,-42.14,492620000.0,10.89,36.0,130270000.00000001,106170000.0,-0.589,2.3333,nan,4300000.0,0.09,663450000.0,1199.84,1.22,1.17,74740000.0,-3500000.0,1.74,47070000.0,0.04,1.48,0.22,7.75,15.9,nan
CSPI,CSP Inc.,Technology,EDP Services,1982,12.56,52752000.0,3.17,nan,nan,0.69,1.61,0.48,-30.85,21.16,-2.27,-1.88,-2.91,76540000.0,19.63,7.6,18400000.0,-1200000.0,4.0,nan,17633.3,16790000.0,4.04,nan,1.76,2.82,7.88,-3340000.0,-6170000.0,1.07,4150000.0000000005,0.6,4.83,0.6,4.69,5.05,nan
CSWI,"CSW Industrials, Inc.",Basic Industries,Home Furnishings,n/a,73.31,1096000000.0,22.84,21.45,1.95,3.02,3.96,3.12,14.43,13.53,17.69,11.37,17.41,362910000.0,23.87,14.2,161370000.0,78560000.0,3.19,1.0698,30.2,10230000.0,0.68,38380000.0,13.86,3.12,18.43,60170000.0,37330000.0,0.98,15020000.0,0.54,0.78,0.14,0.18,nan,4.37
CSX,CSX Corporation,Transportation,Railroads,n/a,73.91,55084000000.0,17.68,16.61,1.87,4.52,4.88,5.93,11.32,27.9,41.35,8.33,26.57,12200000000.0,15.06,-4.8,6170000000.0,6390000000.0,4.19,1.0693,-4.3,2560000000.0,3.27,17290000000.0,145.55,1.41,15.16,4970000000.0,2590000000.0,1.22,777640000.0,0.96,1.37,0.94,1.28,1.77,22.43
CTIC,CTI BioPharma Corp.,Health Care,Major Pharmaceuticals,1997,0.7763,44180000.0,nan,-0.79,nan,2.53,1.08,0.22,-0.13,-177.54,-169.46,nan,nan,17450000.0,0.3,216.6,25410000.0,-29020000.0,-0.534,0.7391,nan,53660000.0,0.93,17500000.0,50.02,nan,0.7,nan,nan,1.59,57980000.0,nan,nan,nan,nan,nan,0.0
CTIB,CTI Industries Corporation,Basic Industries,Specialty Chemicals,1997,1.42,5102000.0,nan,nan,nan,0.1,1.11,0.49,-60.54,-14.53,-2.95,-2.44,-112.53,50570000.0,13.55,-22.4,11430000.0,nan,-1.971,nan,nan,nan,0.05,20530000.0,595.44,1.07,1.2,1630000.0,3950000.0,-0.01,3840000.0,nan,nan,nan,nan,nan,0.0
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,Business Services,2003,34.1,20067000000.0,49.2,21.83,116.35,nan,1.44,nan,nan,5.57,0.0,1.17,1.98,nan,nan,18.7,24640000000.0,nan,0.71,1.0667,nan,nan,nan,nan,63.91,1.07,24.33,nan,nan,1.48,588420000.0,nan,nan,nan,nan,nan,0.0
CUE,"Cue Biopharma, Inc.",Health Care,Major Pharmaceuticals,2018,8.62,192404000.0,nan,-6.31,nan,87.27,8.95,78.11,-3.95,0.0,-2012.91,-58.47,-129.37,2200000.0,0.11,513.4,-24560000.0,-43570000.0,-2.2,0.8214,nan,28260000.0,1.25,7820000.0,38.57,2.65,0.95,-25350000.0,-11360000.0,nan,22580000.0,nan,nan,nan,nan,nan,0.0
CUI,"CUI Global, Inc.",Consumer Non-Durables,Electronic Components,n/a,0.72,19503000.0,nan,6.18,-0.11,0.19,0.49,0.38,-4.35,-14.94,-11.58,-8.79,-32.12,97520000.0,3.41,-1.4,28910000.0,-8610000.0,-0.512,1.8,nan,2630000.0,0.09,19170000.0,48.62,1.37,1.38,-11920000.0,-7210000.0,1.66,28680000.0,nan,nan,nan,nan,nan,0.0
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2009,5.62,87169000.0,nan,11.57,0.46,1.92,1.62,1.75,-73.47,-9.87,-10.66,-3.06,-7.95,45470000.0,2.93,13.9,33360000.0,-1090000.0,-0.29,1.4286,nan,30430000.0,1.98,23400000.0,43.59,2.33,3.49,3550000.0,-2990000.0,-0.12,15370000.0,nan,nan,nan,nan,nan,0.0
CMLS,Cumulus Media Inc.,Consumer Services,Broadcasting,n/a,13.89,231771000.0,0.34,3.82,0.43,0.2,0.53,1.28,6.56,8.76,14.45,5.65,26.08,1140000000.0,56.85,-2.0,733310000.0,222330000.0,39.46,1.2635,-93.9,20500000.0,1.2,1250000000.0,286.96,2.81,25.56,83060000.0,64300000.0,nan,14350000.0,nan,nan,nan,nan,nan,0.0
CRIS,"Curis, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.84,49804000.0,nan,nan,nan,5.26,nan,2.62,-1.07,0.0,-245.84,-28.67,nan,9460000.0,0.28,-11.2,-14550000.0,-23120000.0,-0.913,0.8571,nan,35320000.0,1.06,nan,nan,8.77,-0.61,-25890000.0,-17830000.0,2.3,33200000.000000004,nan,nan,nan,nan,nan,0.0
CUTR,"Cutera, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2004,33.15,460885000.0,nan,87.92,4.82,2.71,10.66,2.62,-34.9,-20.49,-8.37,-7.94,-61.83,169840000.0,12.16,12.3,80380000.0,-12730000.0,-2.49,2.5,nan,31670000.0,2.23,10590000.0,24.51,1.66,3.05,2890000.0,8359999.999999999,1.46,14170000.0,nan,nan,nan,nan,nan,0.0
CVBF,CVB Financial Corporation,Finance,Major Banks,n/a,21.49,3013000000.0,15.12,15.36,1.45,6.21,1.53,6.15,nan,41.16,61.91,1.75,10.55,485240000.0,3.47,15.7,391030000.0,nan,1.42,0.973,30.8,443220000.0,3.16,438540000.0,nan,nan,14.03,nan,nan,1.06,140140000.0,0.72,3.46,0.68,3.19,2.56,47.89
CVV,CVD Equipment Corporation,Technology,Industrial Machinery/Components,n/a,3.93,26063000.0,nan,nan,nan,1.49,0.77,1.74,-3.78,-46.66,-51.89,-10.32,-21.76,17140000.0,2.62,-23.6,5180000.0,-7890000.0,-1.228,nan,nan,8580000.0,1.31,12580000.0,37.9,3.34,5.07,-3570000.0,-2970000.0,1.14,6560000.0,nan,nan,nan,nan,nan,0.0
CYAN,Cyanotech Corporation,Consumer Durables,Specialty Chemicals,n/a,2.59,14649000.0,nan,nan,nan,0.47,0.97,nan,nan,-7.88,-3.31,-2.04,-15.36,31130000.0,5.32,13.0,10720000.0,nan,-0.419,nan,nan,1050000.0,0.18,13330000.0,88.28,1.85,2.57,nan,nan,0.33,5910000.0,nan,nan,nan,nan,nan,0.0
CYBR,CyberArk Software Ltd.,Technology,Computer Software: Prepackaged Software,2014,116.37,4114000000.0,70.04,41.76,3.68,10.55,7.68,9.83,51.67,15.23,16.2,5.78,12.66,389820000.0,10.55,28.9,294740000.0,74120000.0,1.56,1.383,60.0,498580000.0,13.29,nan,nan,3.42,14.24,141250000.0,116100000.0,0.8,37610000.0,nan,nan,nan,nan,nan,0.0
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components,1987,18.33,128860000.00000001,75.21,78.48,7.28,2.13,2.23,1.94,25.85,2.97,3.08,1.74,3.2,60470000.0,8.52,-25.7,28610000.0,4540000.0,0.24,1.25,nan,15900000.0,2.23,3860000.0,6.72,5.57,8.08,nan,nan,1.17,7140000.0,nan,nan,nan,nan,nan,0.0
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.42,6553000.0,nan,-0.67,nan,43.69,0.42,-46.01,0.73,0.0,-6308.0,-28.03,-44.9,nan,0.01,nan,-4179999.9999999995,-9440000.0,-0.573,0.6875,nan,15160000.0,0.88,1230000.0,7.84,7.26,0.92,-9080000.0,-7180000.0,1.34,17200000.0,nan,nan,nan,nan,nan,0.0
CBAY,CymaBay Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,5.72,353742000.0,nan,-3.3,nan,nan,1.81,nan,-1.43,0.0,0.0,-28.17,-46.34,nan,nan,nan,-43750000.0,-97670000.0,-1.43,1.027,nan,218590000.0,3.18,1850000.0,0.87,13.12,3.09,-89370000.0,-55960000.0,1.23,68700000.0,nan,nan,nan,nan,nan,0.0
CY,Cypress Semiconductor Corporation,Technology,Semiconductors,1986,23.35,8612000000.0,30.79,18.67,-9.62,3.83,4.11,4.07,19.51,12.75,8.28,3.23,14.4,2250000000.0,6.16,-14.6,945620000.0,469790000.0,0.76,1.0,-75.0,343030000.0,0.93,866740000.0,41.29,1.71,5.67,386880000.0,317070000.0,1.83,369320000.0,0.44,1.89,0.44,1.89,3.34,50.57
CYRN,CYREN Ltd.,Technology,Computer Software: Prepackaged Software,n/a,1.62,89135000.0,nan,-7.76,-0.27,2.32,3.74,2.59,-7.43,-49.81,-49.64,-19.32,-59.9,38440000.0,0.71,5.7,21360000.0,-13370000.0,-0.354,1.1429,nan,12400000.0,0.23,19630000.0,82.56,1.07,0.44,-8670000.0,-8600000.0,-0.55,54510000.0,nan,nan,nan,nan,nan,0.0
CONE,CyrusOne Inc,Consumer Services,Real Estate Investment Trusts,2013,68.47,7479000000.0,nan,825.88,3.44,7.88,3.09,11.24,22.39,-1.3,7.26,0.76,-0.53,948700000.0,8.62,21.4,529000000.0,476400000.0,-0.12,-3.6667,nan,51700000.0,0.46,2930000000.0,121.28,1.98,21.36,383400000.0,381800000.0,0.34,113200000.0,2.0,2.81,1.88,2.73,3.04,nan
CYTK,"Cytokinetics, Incorporated",Health Care,Major Pharmaceuticals,2004,9.98,488903000.0,nan,-4.1,-0.37,15.75,nan,16.97,-5.48,0.0,-311.34,-28.92,-729.94,31030000.0,0.55,-43.1,-57630000.0,-96040000.0,-2.08,1.0204,nan,166040000.0,2.81,52600000.0,nan,8.2,-0.34,-84180000.0,-61100000.0,1.29,59080000.0,nan,nan,nan,nan,nan,0.0
CTMX,"CytomX Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,6.16,275279000.0,nan,-2.32,3.34,4.41,2.75,-0.69,0.46,-158.05,-154.91,-15.47,-138.46,62480000.0,1.39,-57.8,59500000.0,-94460000.0,-2.2,1.0196,nan,349140000.0,7.69,28950000.0,28.52,4.66,2.24,-121970000.0,-36000000.0,0.54,45410000.0,nan,nan,nan,nan,nan,0.0
CTSO,Cytosorbents Corporation,Health Care,Medical/Dental Instruments,n/a,4.61,145364000.0,nan,-11.25,nan,6.16,21.63,6.49,-8.25,-87.79,-81.05,-37.99,-154.6,23600000.0,0.74,6.1,15010000.0,-18580000.0,-0.646,1.6154,nan,15980000.0,0.49,16190000.000000002,240.36,2.4,0.21,-15340000.0,-8320000.0,2.0,32299999.999999996,nan,nan,nan,nan,nan,0.0
CYTR,CytRx Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1986,0.28,10068000.0,nan,nan,nan,40.27,0.52,-36.31,1.35,0.0,-2700.01,-13.24,-31.15,nan,0.01,nan,nan,-6730000.0,-0.251,0.8333,nan,19380000.0,0.58,nan,1.15,10.73,0.54,-7890000.0,-4690000.0,1.87,33640000.0,nan,nan,nan,nan,nan,0.0
DAKT,"Daktronics, Inc.",Consumer Durables,Miscellaneous manufacturing industries,1994,6.99,312860000.0,210.91,22.45,2.67,0.53,1.63,0.49,16.75,0.25,-0.19,-0.19,0.77,595770000.0,13.23,16.9,130289999.99999999,17380000.0,0.03,1.6,53.7,32640000.0,0.73,10370000.0,5.4,1.78,4.28,21590000.0,1620000.0,0.92,44950000.0,0.2,2.92,0.24,3.44,3.67,650.0
DARE,"Dare Bioscience, Inc.",Health Care,Major Pharmaceuticals,2014,0.87,13532000.0,nan,-0.9,nan,nan,2.66,nan,-0.66,0.0,0.0,-78.92,-144.45,nan,nan,nan,nan,-13090000.0,-1.054,1.45,nan,5630000.0,0.34,nan,2.28,3.32,0.31,-11790000.0,-8210000.000000001,1.5,16680000.0,nan,nan,nan,nan,nan,0.0
DRIO,DarioHealth Corp.,Health Care,Medical/Dental Instruments,n/a,0.23,9618000.0,nan,-1.57,nan,1.29,2.47,0.83,-0.34,-248.57,-247.29,-100.55,-259.06,7460000.0,0.16,-0.6,1760000.0,-18270000.0,-0.408,0.6667,nan,4580000.0,0.1,nan,19.56,1.7,0.09,-16309999.999999998,-9530000.0,0.6,43700000.0,nan,nan,nan,nan,nan,0.0
DZSI,"DASAN Zhone Solutions, Inc.",Public Utilities,Telecommunications Equipment,n/a,7.69,163818000.0,64.37,15.96,1.11,0.54,1.37,0.62,15.89,0.66,2.55,2.04,2.33,304340000.0,17.94,9.7,91940000.0,11860000.0,0.12,4.3333,70.1,56420000.0,2.64,80260000.0,66.58,2.44,5.6,-12640000.0,-21670000.0,-0.37,21390000.0,nan,nan,nan,nan,nan,0.0
DSKE,"Daseke, Inc.",Consumer Services,Transportation Services,2015,3.08,190521000.0,nan,-5.46,-0.17,0.11,0.52,0.56,6.11,-1.87,1.07,0.85,-7.52,1790000000.0,27.6,19.6,475950000.0,163930000.0,-0.59,2.4,nan,63700000.0,0.99,805700000.0,186.94,1.4,5.67,131160000.0,124190000.0,1.66,64580000.0,nan,nan,nan,nan,nan,0.0
DAIO,Data I/O Corporation,Capital Goods,Electrical Products,1981,3.78,30361000.0,nan,-13.21,nan,1.29,1.42,0.67,22.88,-0.18,-0.82,-0.41,-0.19,23560000.0,2.84,-41.7,17360000.0,nan,-0.005,3.3333,nan,15180000.0,1.85,1330000.0,6.22,4.55,2.61,nan,nan,1.4,8210000.000000001,nan,nan,nan,nan,nan,0.0
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",Consumer Services,Restaurants,2014,41.49,1283000000.0,13.68,13.62,3.06,0.97,5.49,2.26,10.59,8.78,11.86,5.62,33.64,1320000000.0,35.4,8.0,370670000.0,282420000.0,3.04,1.0714,-4.2,23320000.0,0.76,1730000000.0,695.08,0.31,7.56,309400000.0,34780000.0,1.09,36370000.0,0.64,1.61,0.6,1.45,nan,19.48
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,Food Chains,2015,1.73,43788000.0,nan,nan,nan,nan,0.72,nan,nan,-15.87,0.0,-3.69,-45.21,nan,nan,-2.5,97980000.0,nan,-1.058,1.0714,nan,nan,nan,nan,163.72,2.09,2.33,nan,nan,2.42,26060000.0,nan,nan,nan,nan,nan,0.0
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Production,n/a,2.65,59215000.0,nan,-5.1,-0.06,0.42,0.55,0.36,59.26,-15.16,-15.65,-9.08,-17.83,139890000.0,6.06,-8.6,21220000.0,nan,-0.927,1.1951,nan,22090000.0,0.95,10660000.0,9.81,2.92,4.67,nan,nan,1.48,23220000.0,nan,nan,0.32,12.08,nan,0.0
DBVT,DBV Technologies S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,7.43,700862000.0,nan,nan,nan,nan,1.87,nan,nan,0.0,0.0,-49.22,-108.21,nan,nan,2.2,11190000.0,nan,-3.27,nan,nan,nan,nan,nan,22.16,3.0,3.98,nan,nan,1.05,93980000.0,nan,nan,nan,nan,nan,0.0
DCPH,"Deciphera Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017,46.79,2388000000.0,nan,-9.76,-0.51,95.5,3.97,69.64,-10.64,0.0,-656.73,-20.61,-34.39,25000000.0,0.63,nan,nan,-163700000.0,-3.99,1.1228,nan,634600000.0,12.43,1680000.0,0.28,15.2,11.86,-120330000.0,-66590000.0,1.94,50650000.0,nan,nan,nan,nan,nan,0.0
TACO,"Del Taco Restaurants, Inc.",Consumer Services,Restaurants,2014,7.9,289066000.0,194.75,15.9,1.44,0.56,0.7,1.33,11.88,0.29,6.48,2.42,0.36,513150000.0,13.82,2.0,132620000.0,57620000.0,0.04,0.7143,nan,8570000.0,0.23,400770000.0,96.68,0.41,11.19,56290000.0,2940000.0,0.21,37060000.0,nan,nan,nan,nan,nan,0.0
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.74,7972000.0,nan,-0.93,nan,nan,nan,nan,-1.13,0.0,0.0,-94.48,-217.44,nan,nan,nan,nan,-8380000.000000001,-3.157,1.459,nan,3720000.0,0.33,nan,nan,1.95,-0.78,-6330000.0,-3040000.0,1.25,11390000.0,nan,nan,nan,nan,nan,0.0
DNLI,Denali Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,16.67,1512000000.0,nan,-6.96,nan,10.54,3.4,7.32,-15.32,-44.73,-53.36,-8.59,-14.69,147680000.0,1.55,1038.4,-12120000.0,-70490000.0,-0.69,0.8571,nan,479390000.0,4.99,69920000.0,15.95,10.59,4.57,-10750000.0,-43350000.0,nan,95840000.0,nan,nan,nan,nan,nan,0.0
DENN,Denny&#39;s Corporation,Consumer Services,Restaurants,n/a,20.12,1151000000.0,11.11,24.06,3.09,1.96,nan,2.76,17.03,18.8,12.36,11.78,nan,587100000.0,9.64,-21.4,220050000.0,95250000.0,1.75,1.125,354.6,5210000.0,0.09,439900000.0,nan,0.44,-2.0,59460000.0,40130000.0,-0.09,59060000.0,nan,nan,nan,nan,nan,0.0
XRAY,DENTSPLY SIRONA Inc.,Health Care,Medical/Dental Instruments,1987,58.15,12646000000.0,121.19,21.22,1.86,3.21,2.47,3.52,21.11,2.67,8.35,2.37,2.03,3940000000.0,17.68,-3.1,2069999999.9999998,657100000.0,0.47,1.14,nan,250100000.0,1.12,1660000000.0,31.96,2.08,23.12,502200000.0,355220000.0,0.96,224180000.0,0.4,0.73,0.35,0.63,0.6,81.4
DERM,"Dermira, Inc.",Health Care,Major Pharmaceuticals,2014,7.11,379154000.0,nan,-1.54,-0.01,4.58,26.2,4.72,-1.92,-256.08,-245.92,-30.11,-621.2,82870000.0,1.71,1508.5,3990000.0,-203210000.0,-4.37,0.8154,nan,358130000.0,6.57,367380000.0,2537.14,7.03,0.27,-215170000.0,-214330000.0,nan,54400000.0,nan,nan,nan,nan,nan,0.0
DXLG,"Destination XL Group, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a,1.54,77434000.0,nan,nan,-9.87,0.16,1.24,0.79,14.42,-2.59,-0.13,-0.11,-18.95,474440000.0,9.57,0.9,211290000.0,25900000.0,-0.249,0.0,nan,5490000.0,0.11,303000000.0,485.42,0.91,1.25,9870000.0,-1030000.0,1.21,49960000.0,nan,nan,nan,nan,nan,0.0
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,Plastic Products,1995,2.54,40106000.0,9.37,nan,nan,0.6,0.48,0.02,0.56,6.42,0.96,0.4,5.17,66580000.0,4.19,2.8,10270000.0,2750000.0,0.269,nan,-39.9,39190000.0,2.46,nan,nan,4.5,5.29,2170000.0,nan,0.15,15920000.0,0.13,5.05,0.13,5.08,6.38,37.04
DXCM,"DexCom, Inc.",Health Care,Medical/Dental Instruments,2005,185.2,17754000000.0,nan,138.09,1.53,13.14,23.26,10.1,-168.89,-12.68,-9.16,-4.69,-25.83,1350000000.0,14.95,48.6,663900000.0,-80800000.0,-1.9,3.25,-1.7,1430000000.0,15.66,1100000000.0,143.43,5.63,8.37,204500000.0,-146020000.0,0.77,91190000.0,nan,nan,nan,nan,nan,0.0
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas Production,2012,77.75,12302000000.0,11.26,8.27,0.42,3.54,0.87,5.33,6.53,29.71,44.66,5.82,9.97,3480000000.0,22.63,81.9,1730000000.0,2840000000.0,6.71,0.8448,134.3,100000000.0,0.62,4760000000.0,30.74,0.71,87.19,2260000000.0,-2430000000.0,1.25,163040000.0,0.75,0.89,0.69,0.89,nan,8.84
DCIX,Diana Containerships Inc.,Transportation,Marine Transportation,n/a,0.96,33375000.0,nan,nan,nan,1.57,0.3,0.85,11.12,-39.38,-12.6,-1.32,-8.03,21320000.0,1.27,-27.5,8850000.0,1630000.0,-0.502,0.0264,nan,16739999.999999998,0.46,nan,nan,nan,3.11,nan,nan,0.83,36280000.0,nan,nan,108.04,11241.81,nan,0.0
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,17.42,1203000000.0,nan,-16.76,nan,101.32,7.51,70.74,-9.52,0.0,-750.62,-24.7,-77.98,11880000.0,0.19,267.8,-39530000.0,-88220000.0,-1.38,1.6071,nan,345290000.0,5.05,2680000.0,1.67,3.65,2.34,96800000.0,32330000.0,1.88,68360000.0,nan,nan,nan,nan,nan,0.0
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,n/a,0.7,3109000.0,nan,-0.32,nan,nan,0.19,nan,0.48,0.0,0.0,-28.49,-80.66,nan,nan,nan,nan,-11030000.0,-4.973,0.913,nan,8369999.999999999,1.78,nan,1.8,9.02,3.45,-10210000.0,-6030000.0,0.5,4690000.0,nan,nan,nan,nan,nan,0.0
