Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,Business Services,2003,34.1,20067000000.0,49.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24640000000.0,nan,nan,1.0667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CUE,"Cue Biopharma, Inc.",Health Care,Major Pharmaceuticals,2018,9.07,202348000.0,nan,-6.52,nan,73.86,7.48,64.98,-4.7,0.0,-1413.37,-53.9,-118.64,2740000.0,0.13,119.2,-24560000.0,-37910000.0,-1.87,0.7045,nan,31380000.0,1.37,7040000.0,26.07,3.17,1.18,-28260000.0,-12780000.0,nan,22990000.0,nan,nan,nan,nan,nan,0.0
CUI,"CUI Global, Inc.",Consumer Non-Durables,Electronic Components,n/a,0.85,27587000.0,nan,-4.57,-0.09,0.27,0.7,0.32,-3.56,-13.12,-11.37,-10.04,-33.91,101670000.0,3.55,-75.5,28910000.0,-9020000.0,-0.466,1.8,nan,1730000.0,0.06,6000000.0,15.29,2.23,1.37,-6540000.0,-12950000.0,nan,28740000.0,nan,nan,nan,nan,nan,0.0
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2009,4.98,74563000.0,nan,9.9,0.41,1.57,1.43,1.36,-87.93,-10.13,-10.32,-3.2,-8.77,47350000.0,3.06,22.1,33360000.0,nan,-0.321,0.0909,nan,29240000.0,1.92,20000000.0,38.68,2.35,3.4,5920000.0,nan,nan,15370000.0,nan,nan,nan,nan,nan,0.0
CMLS,Cumulus Media Inc.,Consumer Services,Broadcasting,n/a,14.64,255276000.0,2.85,4.08,0.45,0.22,0.56,1.24,6.63,9.09,13.82,5.47,25.95,1140000000.0,56.6,-0.5,733310000.0,212770000.0,5.11,1.4348,28.4,7750000.0,0.44,1160000000.0,257.27,2.37,25.79,113010000.0,115610000.0,nan,15560000.0,nan,nan,nan,nan,nan,0.0
CRIS,"Curis, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.43,47812000.0,nan,nan,nan,5.05,nan,2.13,-0.92,0.0,-234.06,-32.03,nan,9470000.0,0.29,0.3,-14550000.0,-22040000.0,-0.889,0.8571,nan,28010000.0,0.84,nan,nan,6.93,-0.78,-25550000.0,-16620000.000000002,2.56,33200000.000000004,nan,nan,nan,nan,nan,0.0
CUTR,"Cutera, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2004,35.08,508421000.0,nan,63.79,5.25,2.9,11.53,2.79,-34.72,-20.84,-8.91,-8.48,-63.91,175390000.0,12.48,13.7,80380000.0,-14080000.0,-2.6,2.5,nan,29330000.0,2.06,9780000.0,22.24,1.66,3.1,2230000.0,8960000.0,0.88,14230000.0,nan,nan,nan,nan,nan,0.0
CVBF,CVB Financial Corporation,Finance,Major Banks,n/a,21.52,2988000000.0,15.0,15.24,1.46,6.16,1.52,6.2,nan,41.19,61.87,1.75,10.55,484780000.0,3.47,15.3,391030000.0,nan,1.42,0.973,30.8,459400000.0,3.28,475280000.0,nan,nan,14.03,199220000.0,nan,1.03,140110000.0,0.72,3.36,0.68,3.18,2.56,47.89
CVV,CVD Equipment Corporation,Technology,Industrial Machinery/Components,n/a,3.74,24551000.0,nan,nan,nan,1.3,0.74,1.62,-5.72,-29.94,-33.42,-7.49,-15.82,18820000.0,2.88,41.6,5180000.0,-5320000.0,-0.861,nan,nan,6740000.0,1.03,12220000.0,36.84,3.0,5.05,-4310000.0,-4690000.0,nan,6560000.0,nan,nan,nan,nan,nan,0.0
CYAN,Cyanotech Corporation,Consumer Durables,Specialty Chemicals,n/a,2.4,14202000.0,nan,nan,nan,0.45,0.92,0.82,13.85,-3.42,-0.37,-0.24,-6.97,31860000.0,5.41,10.6,10720000.0,1890000.0,-0.185,nan,nan,1090000.0,0.19,13060000.0,85.11,2.05,2.6,nan,nan,0.81,5920000.0,nan,nan,nan,nan,nan,0.0
CYBR,CyberArk Software Ltd.,Technology,Computer Software: Prepackaged Software,2014,114.59,4277999999.9999995,65.4,40.34,2.35,10.35,7.53,9.13,48.52,16.09,16.18,5.82,13.32,413280000.0,11.09,27.7,294740000.0,77740000.0,1.73,1.383,88.4,506590000.0,13.37,nan,nan,3.46,15.0,129570000.0,111210000.0,1.6,37880000.0,nan,nan,nan,nan,nan,0.0
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components,1987,18.22,129662000.0,75.79,79.09,7.2,2.14,2.25,1.95,25.79,2.97,3.08,1.74,3.2,60470000.0,8.52,-25.7,28610000.0,4560000.0,0.24,1.25,nan,15900000.0,2.23,3860000.0,6.72,5.57,8.08,3350000.0,nan,0.18,7130000.0,nan,nan,nan,nan,nan,0.0
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.3987,6708000.0,nan,-0.68,nan,44.72,0.43,-48.11,0.76,0.0,-6308.0,-28.03,-44.9,nan,0.01,nan,-4179999.9999999995,-9440000.0,-0.573,1.125,nan,15160000.0,0.88,1230000.0,7.84,7.26,0.92,-9080000.0,-7180000.0,2.97,17200000.0,nan,nan,nan,nan,nan,0.0
CBAY,CymaBay Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,5.42,372359000.0,nan,-3.21,nan,nan,1.75,nan,-1.6,0.0,0.0,-28.17,-46.34,nan,nan,nan,-43750000.0,-97670000.0,-1.43,1.027,nan,218590000.0,3.18,2240000.0,1.05,13.12,3.09,-89370000.0,-54140000.0,1.23,68700000.0,nan,nan,nan,nan,nan,0.0
CY,Cypress Semiconductor Corporation,Technology,Semiconductors,1986,23.42,8687000000.0,30.92,18.6,-9.6,3.86,4.13,4.09,19.6,12.75,8.28,3.23,14.4,2250000000.0,6.16,-14.6,945620000.0,469790000.0,0.76,1.0,-75.0,343030000.0,0.93,866740000.0,41.29,1.71,5.67,386880000.0,317070000.0,1.83,370590000.0,0.44,1.88,0.44,1.88,3.34,57.14
CYRN,CYREN Ltd.,Technology,Computer Software: Prepackaged Software,n/a,1.6245,98470000.0,nan,-9.22,-0.29,2.57,4.46,2.61,-8.22,-47.56,-46.34,-18.91,-63.63,38370000.0,0.71,-0.7,21360000.0,-12200000.0,-0.336,0.8571,nan,9550000.0,0.17,19290000.0,95.13,0.9,0.37,-7820000.0,-7730000.0,0.32,59320000.0,nan,nan,nan,nan,nan,0.0
CONE,CyrusOne Inc,Consumer Services,Real Estate Investment Trusts,2013,64.56,7280000000.0,nan,918.71,3.39,7.67,3.01,10.71,21.32,-1.3,7.26,0.76,-0.53,948700000.0,8.62,21.4,529000000.0,476400000.0,-0.12,-3.6667,nan,51700000.0,0.46,2930000000.0,121.28,1.98,21.36,383400000.0,381800000.0,0.5,113200000.0,2.0,3.11,1.88,2.92,3.04,nan
CYTK,"Cytokinetics, Incorporated",Health Care,Major Pharmaceuticals,2004,8.2,483937000.0,nan,-4.05,-0.27,15.59,nan,11.92,-3.85,0.0,-311.34,-28.92,-729.94,31030000.0,0.55,-43.1,-57630000.0,-96040000.0,-2.08,1.0204,nan,166040000.0,2.81,52600000.0,nan,8.2,-0.34,-84180000.0,-61100000.0,1.54,59160000.0,nan,nan,nan,nan,nan,0.0
CTMX,"CytomX Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,5.45,243527000.0,nan,-2.2,3.04,4.01,2.96,-0.89,0.56,-163.17,-163.69,-14.52,-82.59,60680000.0,1.34,-14.4,59500000.0,-96830000.0,-2.19,1.0196,nan,325710000.0,7.17,28340000.0,34.51,4.4,1.81,-139740000.0,-57880000.0,0.62,45430000.0,nan,nan,nan,nan,nan,0.0
CTSO,Cytosorbents Corporation,Health Care,Medical/Dental Instruments,n/a,4.31,135207000.0,nan,-9.48,nan,5.73,20.05,5.74,-7.29,-87.79,-81.05,-37.99,-154.6,23600000.0,0.74,6.1,15010000.0,-18580000.0,-0.646,1.6154,nan,15980000.0,0.49,16190000.000000002,240.36,2.4,0.21,-15340000.0,-10000000.0,1.67,32420000.0,nan,nan,nan,nan,nan,0.0
CYTR,CytRx Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1986,0.27,8746000.0,nan,nan,nan,34.98,0.48,-41.69,1.55,0.0,-2700.01,-13.24,-31.15,nan,0.01,nan,nan,-6730000.0,-0.251,0.8333,nan,19380000.0,0.58,nan,1.15,10.73,0.54,-7890000.0,-4690000.0,1.87,33640000.0,nan,nan,nan,nan,nan,0.0
DAKT,"Daktronics, Inc.",Consumer Durables,Miscellaneous manufacturing industries,1994,6.77,302971000.0,204.24,21.74,2.49,0.51,1.58,0.47,16.15,0.25,-0.19,-0.19,0.77,595770000.0,13.23,16.9,130289999.99999999,17380000.0,0.03,1.6,53.7,32640000.0,0.73,10370000.0,5.4,1.78,4.28,21590000.0,1620000.0,0.93,44950000.0,0.2,2.97,0.24,3.56,3.67,650.0
DARE,"Dare Bioscience, Inc.",Health Care,Major Pharmaceuticals,2014,0.7695,12513000.0,nan,-1.01,nan,nan,2.46,nan,-0.55,0.0,0.0,-78.92,-144.45,nan,nan,nan,nan,-13090000.0,-1.054,0.9524,nan,5630000.0,0.34,nan,2.28,3.32,0.31,-11790000.0,-8210000.000000001,1.5,16680000.0,nan,nan,nan,nan,nan,0.0
DRIO,DarioHealth Corp.,Health Care,Medical/Dental Instruments,n/a,0.21,8980000.0,nan,-1.47,nan,1.2,2.31,0.7,-0.29,-248.57,-247.29,-100.55,-259.06,7460000.0,0.16,-0.6,1760000.0,-18270000.0,-0.408,0.6667,nan,4580000.0,0.1,nan,19.56,1.7,0.09,-16309999.999999998,-9530000.0,-0.07,43700000.0,nan,nan,nan,nan,nan,0.0
DZSI,"DASAN Zhone Solutions, Inc.",Public Utilities,Telecommunications Equipment,n/a,7.6,164691000.0,nan,15.71,0.94,0.54,1.44,0.61,36.46,-1.26,0.11,0.09,-3.7,303950000.0,16.69,-0.5,91940000.0,5110000.0,-0.21,3.0,nan,47850000.0,2.24,73520000.0,64.26,2.2,5.35,-18390000.0,-21220000.0,0.23,21390000.0,nan,nan,nan,nan,nan,0.0
DSKE,"Daseke, Inc.",Consumer Services,Transportation Services,2015,3.14,202487000.0,nan,-5.92,-0.18,0.11,2.19,0.56,6.28,-17.35,0.1,0.08,-98.78,1780000000.0,27.51,-2.4,475950000.0,158530000.0,-4.848,25.875,nan,79600000.0,1.23,807700000.0,513.48,1.39,1.43,147860000.0,182810000.0,1.66,64590000.0,nan,nan,nan,nan,nan,0.0
DAIO,Data I/O Corporation,Capital Goods,Electrical Products,1981,4.05,33911000.0,nan,-14.75,nan,1.44,1.58,0.87,29.69,-0.18,-0.82,-0.41,-0.19,23560000.0,2.84,-41.7,17360000.0,nan,-0.005,3.3333,nan,15180000.0,1.85,1330000.0,6.22,4.55,2.61,nan,nan,1.74,8210000.000000001,nan,nan,nan,nan,nan,0.0
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",Consumer Services,Restaurants,2014,38.89,1205000000.0,12.88,12.82,2.98,0.91,5.17,2.2,10.32,8.78,11.86,5.62,33.64,1320000000.0,35.4,8.0,370670000.0,282420000.0,3.04,1.0714,-4.2,23320000.0,0.76,1730000000.0,695.08,0.31,7.56,309400000.0,34780000.0,0.83,36370000.0,0.64,1.63,0.6,1.56,nan,19.48
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,Food Chains,2015,1.552,40921000.0,nan,nan,nan,nan,0.67,nan,nan,-15.87,0.0,-3.69,-45.21,nan,nan,-2.5,97980000.0,nan,-1.058,1.0714,nan,nan,nan,nan,163.72,2.09,2.33,nan,nan,1.97,26060000.0,nan,nan,nan,nan,nan,0.0
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Production,n/a,2.73,62795000.0,nan,-5.4,-0.08,0.45,0.58,0.37,33.88,-15.16,-15.65,-9.08,-17.83,139890000.0,6.06,-8.6,21220000.0,1520000.0,-0.927,1.1951,nan,22090000.0,0.95,10660000.0,9.81,2.92,4.67,1300000.0,-10570000.0,1.14,23260000.0,nan,nan,0.32,12.26,nan,0.0
DBVT,DBV Technologies S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,7.36,715030000.0,nan,nan,nan,nan,1.93,nan,nan,0.0,0.0,-49.22,-108.21,nan,nan,2.2,11190000.0,nan,-3.27,nan,nan,nan,nan,nan,22.16,3.0,3.98,nan,nan,1.05,93980000.0,nan,nan,nan,nan,nan,0.0
DCPH,"Deciphera Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017,48.52,2497000000.0,nan,-9.92,-0.51,99.86,4.12,74.55,-11.39,0.0,-656.73,-20.61,-34.39,25000000.0,0.63,nan,nan,-163700000.0,-3.99,1.1228,nan,634600000.0,12.43,1680000.0,0.28,15.2,11.86,-120330000.0,-66590000.0,1.94,51040000.0,nan,nan,nan,nan,nan,0.0
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",Consumer Services,Restaurants,2012,8.0,267351000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75920000.0,nan,nan,1.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TACO,"Del Taco Restaurants, Inc.",Consumer Services,Restaurants,2014,7.8,288691000.0,194.75,15.9,1.44,0.56,0.7,1.33,11.82,0.29,6.48,2.42,0.36,513150000.0,13.82,2.0,132620000.0,57620000.0,0.04,0.7143,nan,8570000.0,0.23,400770000.0,96.68,0.41,11.19,56290000.0,2940000.0,0.21,37060000.0,nan,nan,nan,nan,nan,0.0
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.799,8769000.0,nan,-1.03,nan,nan,nan,nan,-1.2,0.0,0.0,-94.48,-217.44,nan,nan,nan,nan,-8380000.000000001,-3.157,1.459,nan,3720000.0,0.33,nan,nan,1.95,-0.78,-6330000.0,-3040000.0,1.3,11390000.0,nan,nan,nan,nan,nan,0.0
DNLI,Denali Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,14.9,1454000000.0,nan,-6.2,nan,9.84,3.32,7.09,-14.86,-44.73,-53.36,-8.59,-14.69,147680000.0,1.55,1038.4,-12120000.0,-70490000.0,-0.69,0.8571,nan,479390000.0,4.99,73200000.0,16.7,10.59,4.57,-10750000.0,-17140000.0,nan,96030000.0,nan,nan,nan,nan,nan,0.0
DENN,Denny&#39;s Corporation,Consumer Services,Restaurants,n/a,19.3,1147000000.0,11.07,23.98,3.01,1.95,nan,2.69,16.6,18.8,12.36,11.78,nan,587100000.0,9.64,-21.4,220050000.0,95250000.0,1.75,1.125,354.6,5210000.0,0.09,439900000.0,nan,0.44,-2.0,59460000.0,40130000.0,0.09,59060000.0,nan,nan,nan,nan,nan,0.0
XRAY,DENTSPLY SIRONA Inc.,Health Care,Medical/Dental Instruments,1987,56.18,12595000000.0,79.31,20.82,1.72,3.17,2.49,3.51,19.77,4.08,9.63,2.8,3.17,3980000000.0,17.82,3.6,2069999999.9999998,705300000.0,0.71,1.14,203.6,226100000.0,1.02,1580000000.0,31.15,2.09,22.75,535700000.00000006,435890000.0,0.96,222410000.0,0.4,0.71,0.36,0.65,0.6,51.79
DERM,"Dermira, Inc.",Health Care,Major Pharmaceuticals,2014,7.61,415452000.0,nan,-1.8,-0.02,5.01,28.65,5.12,-2.09,-256.08,-245.92,-30.11,-621.2,82870000.0,1.71,1508.5,3990000.0,-203210000.0,-4.37,0.8154,nan,358130000.0,6.57,367380000.0,2537.14,7.03,0.27,-215170000.0,-192200000.0,1.33,54520000.0,nan,nan,nan,nan,nan,0.0
DEST,Destination Maternity Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,n/a,0.1505,1565000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198150000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2,125.0,nan,nan
DXLG,"Destination XL Group, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a,1.49,75436000.0,nan,nan,-9.87,0.16,1.21,0.79,14.4,-2.59,-0.13,-0.11,-18.95,474440000.0,9.57,0.9,211290000.0,25900000.0,-0.249,0.0,nan,5490000.0,0.11,303000000.0,485.42,0.91,1.25,9870000.0,-1030000.0,0.8,49960000.0,nan,nan,nan,nan,nan,0.0
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,Plastic Products,1995,2.44,40584000.0,9.48,nan,nan,0.61,0.48,0.02,0.51,6.42,0.96,0.4,5.17,66580000.0,4.19,2.8,10270000.0,2750000.0,0.269,nan,-39.9,39190000.0,2.46,nan,nan,4.5,5.29,2170000.0,nan,0.43,15920000.0,0.13,5.12,0.13,5.33,6.38,37.04
DXCM,"DexCom, Inc.",Health Care,Medical/Dental Instruments,2005,203.39,19072000000.0,nan,119.07,1.91,14.11,24.95,13.88,-256.18,-12.68,-8.1,-4.15,-25.83,1350000000.0,14.95,48.6,663900000.0,-73200000.0,-1.9,3.25,-1.7,1430000000.0,15.62,1110000000.0,145.32,5.63,8.35,204500000.0,-135290000.0,0.63,91530000.0,nan,nan,nan,nan,nan,0.0
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas Production,2012,76.55,12369000000.0,11.49,8.65,0.44,3.62,0.88,5.4,6.56,30.22,44.84,5.75,9.97,3420000000.0,22.25,82.8,1730000000.0,2820000000.0,6.71,0.8448,134.4,100000000.0,0.62,4780000000.0,30.86,0.71,87.19,2260000000.0,-2440000000.0,0.79,160440000.0,0.75,0.97,0.69,0.9,nan,8.89
DCIX,Diana Containerships Inc.,Transportation,Marine Transportation,n/a,0.935,33608000.0,nan,nan,nan,1.58,0.3,0.79,10.34,-39.38,-12.6,-1.32,-8.03,21320000.0,1.27,-27.5,8850000.0,1630000.0,-0.502,0.0264,nan,16739999.999999998,0.46,nan,nan,nan,3.11,nan,nan,1.5,36280000.0,nan,nan,108.04,11808.2,nan,0.0
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,20.21,1321000000.0,nan,-23.25,nan,71.91,9.82,58.23,-10.16,0.0,-578.83,-25.47,-68.38,18360000.0,0.27,420.1,-39530000.0,-105230000.0,-1.48,1.6071,nan,312710000.0,4.57,2250000.0,1.68,2.68,1.97,75870000.0,28950000.0,2.28,68430000.0,nan,nan,nan,nan,nan,0.0
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,n/a,0.2468,1079000.0,nan,-0.11,nan,nan,0.08,nan,0.42,0.0,0.0,-35.83,-79.11,nan,nan,nan,nan,-11310000.0,-2.902,0.8451,nan,6140000.0,1.31,nan,2.0,5.51,2.88,-10450000.0,-5620000.0,nan,4690000.0,nan,nan,nan,nan,nan,0.0
DGII,Digi International Inc.,Technology,Computer Communications Equipment,1989,16.88,488450000.0,49.6,36.94,1.89,1.92,1.4,1.56,16.89,3.92,3.96,1.63,2.93,254200000.0,9.11,-1.1,119030000.0,23470000.0,0.35,1.3333,-36.6,92790000.0,3.29,nan,nan,4.33,12.39,28960000.0,35370000.0,1.58,28140000.0,nan,nan,nan,nan,nan,0.0
DRAD,Digirad Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2004,3.57,7353000.0,nan,nan,nan,0.07,0.32,0.28,6.54,-5.81,-3.42,-3.74,-19.8,101340000.0,49.99,-4.7,18270000.0,4340000.0,-2.903,1.0,nan,nan,0.43,21910000.0,94.39,1.42,11.36,2390000.0,3500000.0,2.26,2040000.0,nan,nan,0.55,15.07,8.58,nan
DGLY,"Digital Ally, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,n/a,1.2035,13588000.0,nan,nan,nan,1.31,nan,2.03,-1.55,-114.5,-134.96,-57.39,nan,10400000.0,0.94,1.6,3960000.0,-13640000.0,-1.076,-1.2,nan,1270000.0,0.1,8270000.0,nan,1.55,-0.28,-5110000.0,-4790000.0,nan,11610000.0,nan,nan,nan,nan,nan,0.0
APPS,"Digital Turbine, Inc.",Miscellaneous,Multi-Sector Companies,n/a,8.2,683085000.0,nan,34.61,1.7,5.65,13.99,5.46,57.15,-9.47,8.72,7.2,-27.02,120950000.0,1.5,37.5,35560000.0,11560000.0,-0.15,1.6667,nan,25150000.0,0.29,2770000.0,5.7,1.04,0.57,16100000.000000002,16910000.0,1.42,85810000.0,nan,nan,nan,nan,nan,0.0
DCOM,"Dime Community Bancshares, Inc.",Finance,Savings Institutions,n/a,19.79,707991000.0,17.17,13.25,13.57,4.92,1.17,12.99,nan,28.98,38.2,0.65,6.88,143830000.0,4.01,-23.3,153600000.0,nan,1.15,0.3889,-60.1,114970000.0,3.21,1280000000.0,nan,nan,16.94,67250000.0,nan,0.83,35860000.0,0.56,2.85,0.56,2.85,3.07,48.7
DIOD,Diodes Incorporated,Technology,Semiconductors,n/a,46.54,2348000000.0,17.49,16.98,1.07,1.86,2.28,1.86,8.02,10.74,14.58,7.47,13.46,1260000000.0,24.96,0.8,434880000.0,293090000.0,2.63,1.0519,23.1,226580000.0,4.44,180440000.0,16.75,2.56,20.19,239340000.0,112030000.0,1.29,51040000.0,nan,nan,nan,nan,nan,0.0
DISCA,"Discovery, Inc.",Consumer Services,Television Services,n/a,30.0,14979000000.0,13.36,7.64,0.28,1.35,2.17,3.44,7.4,16.81,33.91,7.14,18.35,11080000000.0,17.22,3.3,7050000000.0,5160000000.0,2.22,1.061,123.9,825000000.0,1.19,16300000000.0,140.76,1.52,13.68,3100000000.0,5640000000.0,1.56,158140000.0,nan,nan,nan,nan,nan,0.0
DISCB,"Discovery, Inc.",Consumer Services,Television Services,n/a,38.18,13950000000.0,14.84,nan,nan,1.26,2.41,nan,nan,16.81,33.91,7.14,18.35,11080000000.0,17.22,3.3,7050000000.0,5160000000.0,2.22,nan,123.9,825000000.0,1.19,16300000000.0,140.76,1.52,13.68,3100000000.0,5640000000.0,1.56,6510000.0,nan,nan,nan,nan,nan,0.0
DISCK,"Discovery, Inc.",Consumer Services,Television Services,n/a,28.02,14989000000.0,12.54,7.28,0.96,1.35,2.04,3.33,7.15,16.81,33.91,7.14,18.35,11080000000.0,17.22,3.3,7050000000.0,5160000000.0,2.22,1.061,123.9,825000000.0,1.19,16300000000.0,140.76,1.52,13.68,3100000000.0,5640000000.0,1.56,360660000.0,nan,nan,nan,nan,nan,0.0
DISH,DISH Network Corporation,Consumer Services,Television Services,1995,35.66,17725000000.0,14.04,17.2,-0.71,1.38,1.74,2.4,12.49,10.46,14.28,3.71,14.82,12870000000.0,27.35,-6.7,4300000000.0,2480000000.0,2.56,1.082,-18.2,1590000000.0,3.23,14280000000.0,133.54,0.6,20.63,2530000000.0,190640000.0,1.4,254620000.0,nan,nan,nan,nan,nan,0.0
DVCR,Diversicare Healthcare Services Inc.,Health Care,Hospital/Nursing Management,n/a,2.6,17355000.0,nan,nan,nan,0.03,nan,0.74,24.3,-5.78,1.2,1.35,nan,560200000.0,86.96,-0.3,112780000.0,17040000.0,-5.03,nan,nan,3940000.0,0.59,400470000.0,nan,0.82,-5.07,3540000.0,3660000.0,1.34,6680000.0,nan,nan,0.17,6.67,nan,0.0
SAUC,"Diversified Restaurant Holdings, Inc.",Consumer Services,Restaurants,n/a,1.03,34324000.0,nan,17.17,-1.92,0.22,nan,1.12,13.37,-3.0,2.02,1.67,nan,156790000.0,4.88,2.0,23170000.0,13160000.0,-0.146,3.0,nan,4070000.0000000005,0.12,145450000.0,nan,0.05,-0.71,11220000.0,10200000.0,nan,32700000.000000004,nan,nan,nan,nan,nan,0.0
DLHC,DLH Holdings Corp.,Technology,Professional Services,n/a,4.2,48385000.0,9.57,6.7,0.31,0.35,1.1,0.77,8.01,3.98,7.77,6.7,13.57,138700000.0,11.57,7.1,30200000.0,13410000.0,0.42,0.6,-50.2,6000000.0,0.5,63630000.0,145.26,1.16,3.64,17240000.0,8369999.999999999,0.92,12040000.0,nan,nan,nan,nan,nan,0.0
BOOM,DMC Global Inc.,Capital Goods,Industrial Specialties,n/a,43.96,659061000.0,12.36,11.54,0.59,1.64,3.94,1.71,7.47,13.6,20.47,20.33,38.12,401500000.0,27.53,13.9,110690000.0,91900000.0,3.64,1.1688,40.8,12180000.0,0.83,39570000.0,23.68,2.38,11.41,56190000.0,6850000.0,0.75,14650000.0,0.5,1.14,0.19,0.42,0.76,5.05
DNBF,DNB Financial Corp,Finance,Major Banks,n/a,46.42,200103000.0,18.07,16.07,nan,4.76,1.65,5.58,nan,26.26,34.66,0.99,9.64,42070000.0,9.72,-0.5,40840000.0,nan,2.55,0.9296,-5.0,19720000.0,4.55,54460000.0,nan,nan,27.94,14570000.0,nan,0.89,4340000.0,0.28,0.61,0.28,0.61,0.91,10.98
DOCU,"DocuSign, Inc.",Technology,Computer Software: Prepackaged Software,2018,67.9,11929000000.0,nan,169.45,7.39,14.41,21.04,14.26,-64.02,-28.2,-27.56,-9.73,-35.63,827690000.0,4.84,41.0,510610000.0,-184290000.0,-1.37,0.25,nan,750250000.0,4.26,619620000.0,109.34,1.64,3.22,110460000.0,237820000.0,nan,173800000.0,nan,nan,nan,nan,nan,0.0
DLTR,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,1995,109.37,25757000000.0,nan,18.32,3.11,1.11,4.39,1.52,15.67,-6.77,7.02,5.74,-23.34,23290000000.0,97.89,3.9,8359999999.999999,2260000000.0,-6.63,0.9383,-34.2,623400000.0,2.63,10250000000.0,174.76,1.06,24.77,1840000000.0,808520000.0,0.55,236620000.0,nan,nan,nan,nan,nan,0.0
DLPN,"Dolphin Entertainment, Inc.",Consumer Services,Other Consumer Services,n/a,0.7,12486000.0,nan,10.29,nan,0.51,1.37,1.19,-10.05,-19.27,-20.36,-7.96,-42.49,24380000.0,1.53,4.0,20570000.0,-2880000.0,-0.41,0.8571,nan,1550000.0,0.09,18030000.0,233.57,0.27,0.53,-2400000.0,-3200000.0,nan,17340000.0,nan,nan,nan,nan,nan,0.0
DOMO,"Domo, Inc.",Technology,Computer Software: Prepackaged Software,2018,17.03,462082000.0,nan,-6.0,nan,2.91,nan,2.72,-3.74,-81.35,-75.17,-26.62,-288.23,158710000.0,5.9,21.6,92910000.0,-115260000.0,-4.8,0.9697,nan,133870000.0,4.87,99110000.0,nan,1.46,-0.18,-103810000.0,-58360000.0,nan,24110000.0,nan,nan,nan,nan,nan,0.0
DGICA,"Donegal Group, Inc.",Finance,Property-Casualty Insurers,n/a,14.81,411628000.0,23.39,13.13,1.67,0.52,0.95,0.5,14.97,2.26,2.63,0.7,4.2,798320000.0,28.03,-0.9,-44220000.0,26590000.0,0.63,1.3333,329.9,63900000.0,2.23,40000000.0,9.04,0.66,15.46,52360000.0,27190000.0,0.39,23110000.0,0.58,3.94,0.5,3.43,3.65,102.68
