Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2009,5.8,85632000.0,nan,11.37,0.46,1.88,1.59,1.73,-72.48,-9.87,-10.66,-3.06,-7.95,45470000.0,2.93,13.9,33360000.0,-1090000.0,-0.29,1.4286,nan,30430000.0,1.98,23400000.0,43.59,2.33,3.49,3550000.0,-2990000.0,-0.06,15370000.0,nan,nan,nan,nan,nan,0.0
CMLS,Cumulus Media Inc.,Consumer Services,Broadcasting,n/a,13.52,233815000.0,0.35,3.92,0.42,0.21,0.54,1.28,6.57,8.76,14.45,5.65,26.08,1140000000.0,56.85,-2.0,733310000.0,222330000.0,39.46,1.2635,-93.9,20500000.0,1.2,1250000000.0,286.96,2.81,25.56,83060000.0,64300000.0,-43.13,14350000.0,nan,nan,nan,nan,nan,0.0
CRIS,"Curis, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,2.13,69062000.0,nan,nan,nan,7.3,nan,3.63,-1.49,0.0,-245.84,-28.67,nan,9460000.0,0.28,-11.2,-14550000.0,-23120000.0,-0.913,0.8571,nan,35320000.0,1.06,nan,nan,8.77,-0.61,-25890000.0,-17830000.0,2.23,33200000.000000004,nan,nan,nan,nan,nan,0.0
CUTR,"Cutera, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2004,28.6,408038000.0,nan,77.84,4.21,2.4,9.43,2.28,-30.39,-20.49,-8.37,-7.94,-61.83,169840000.0,12.16,12.3,80380000.0,-12730000.0,-2.49,-10.3333,nan,31670000.0,2.23,10590000.0,24.51,1.66,3.05,2890000.0,8359999.999999999,1.39,14170000.0,nan,nan,nan,nan,nan,0.0
CVBF,CVB Financial Corporation,Finance,Major Banks,n/a,20.42,2853000000.0,14.89,14.04,1.35,6.14,1.47,6.75,nan,40.4,61.14,1.95,12.44,464930000.0,3.4,45.8,391030000.0,nan,1.37,1.0541,54.0,193010000.0,1.38,478950000.0,nan,nan,13.82,182650000.0,nan,1.08,140140000.0,0.72,3.57,0.64,3.18,2.55,47.06
CVV,CVD Equipment Corporation,Technology,Industrial Machinery/Components,n/a,3.11,20388000.0,nan,nan,nan,1.19,0.61,1.42,-3.09,-46.66,-51.89,-10.32,-21.76,17140000.0,2.62,-23.6,5180000.0,-7890000.0,-1.228,nan,nan,8580000.0,1.31,12580000.0,37.9,3.34,5.07,-3570000.0,-2970000.0,1.3,6560000.0,nan,nan,nan,nan,nan,0.0
CYAN,Cyanotech Corporation,Consumer Durables,Specialty Chemicals,n/a,2.3,13979000.0,nan,nan,nan,0.45,0.92,0.84,27.29,-7.88,-3.31,-2.04,-15.36,31130000.0,5.32,13.0,10720000.0,nan,-0.419,nan,nan,1050000.0,0.18,13330000.0,88.28,1.85,2.57,nan,nan,0.3,5910000.0,nan,nan,nan,nan,nan,0.0
CYBR,CyberArk Software Ltd.,Technology,Computer Software: Prepackaged Software,2014,103.5,3926000000.0,66.83,40.0,3.57,10.07,7.33,8.77,46.12,15.23,16.2,5.78,12.66,389820000.0,10.55,28.9,294740000.0,74120000.0,1.56,1.2553,60.0,498580000.0,13.29,nan,nan,3.42,14.24,141250000.0,116100000.0,0.87,37610000.0,nan,nan,nan,nan,nan,0.0
CYBE,CyberOptics Corporation,Capital Goods,Electronic Components,1987,14.33,102017000.0,32.7,68.05,8.03,1.58,1.76,1.36,13.41,4.97,6.1,3.61,5.8,64769999.99999999,9.15,-5.1,28610000.0,6550000.0,0.44,1.2,-37.3,17910000.0,2.51,3810000.0,6.57,4.45,8.14,3370000.0,nan,1.06,7140000.0,nan,nan,nan,nan,nan,0.0
CBAY,CymaBay Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,4.4,310529000.0,nan,-2.69,nan,nan,1.32,nan,-0.79,0.0,0.0,-24.27,-39.11,nan,nan,nan,-43750000.0,-91220000.0,-1.375,0.9459,nan,241210000.0,3.51,2330000.0,0.99,16.2,3.44,-82320000.0,-55390000.0,1.46,68700000.0,nan,nan,nan,nan,nan,0.0
CY,Cypress Semiconductor Corporation,Technology,Semiconductors,1986,23.46,8660000000.0,27.17,18.76,-9.6,3.69,4.09,3.92,18.15,13.83,9.48,3.89,16.38,2350000000.0,6.46,-14.7,945620000.0,507050000.0,0.86,1.0417,nan,372180000.0,1.01,912650000.0,43.27,1.91,5.74,509460000.0,427140000.0,1.62,369320000.0,0.44,1.88,0.44,1.88,3.39,50.57
CYRN,CYREN Ltd.,Technology,Computer Software: Prepackaged Software,n/a,1.67,88041000.0,nan,-7.67,-0.29,2.29,3.69,2.57,-7.39,-49.81,-49.64,-19.32,-59.9,38440000.0,0.71,5.7,21360000.0,-13370000.0,-0.354,1.1429,nan,12400000.0,0.23,19630000.0,82.56,1.07,0.44,-8670000.0,-8600000.0,-0.47,54510000.0,nan,nan,nan,nan,nan,0.0
CONE,CyrusOne Inc,Consumer Services,Real Estate Investment Trusts,2013,76.96,8614000000.0,nan,1087.14,4.96,9.52,3.5,12.52,24.73,-7.44,7.95,0.86,-3.07,904400000.0,8.49,27.7,529000000.0,458000000.0,-0.64,0.8,nan,144100000.0,1.27,2860000000.0,116.15,2.66,21.76,328300000.0,349800000.0,0.42,113190000.0,2.0,2.62,1.84,2.41,3.05,nan
CYTK,"Cytokinetics, Incorporated",Health Care,Major Pharmaceuticals,2004,10.9,656030000.0,nan,-5.43,-0.37,18.42,nan,15.06,-5.95,0.0,-254.38,-25.42,-312.96,35620000.0,0.64,14.8,-57630000.0,-90090000.0,-1.98,1.12,nan,172870000.0,2.95,53300000.0,nan,8.42,-0.08,-96150000.0,-69850000.0,1.27,58680000.0,nan,nan,nan,nan,nan,0.0
CTMX,"CytomX Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,7.05,322862000.0,nan,-2.68,3.67,5.17,3.18,0.04,-0.03,-158.05,-154.91,-15.47,-138.46,62480000.0,1.39,-57.8,59500000.0,-94460000.0,-2.2,1.1228,nan,349140000.0,7.69,28950000.0,28.52,4.66,2.24,-121970000.0,-36000000.0,0.78,45410000.0,nan,nan,nan,nan,nan,0.0
CTSO,Cytosorbents Corporation,Health Care,Medical/Dental Instruments,n/a,4.35,150856000.0,nan,-12.97,nan,6.49,13.08,6.27,-9.31,-72.43,-69.73,-31.95,-101.74,23250000.0,0.73,8.3,15010000.0,-15660000.0,-0.529,0.7857,nan,16340000.0,0.51,11250000.0,97.5,3.21,0.36,-12770000.0,-6580000.0,2.03,32299999.999999996,nan,nan,nan,nan,nan,0.0
CYTR,CytRx Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1986,0.3,10428000.0,nan,nan,nan,41.71,0.58,-37.52,1.39,0.0,-2700.01,-13.24,-31.15,nan,0.01,nan,nan,-6730000.0,-0.251,0.8333,nan,19380000.0,0.58,nan,1.15,10.73,0.54,-7890000.0,-4690000.0,2.44,33640000.0,nan,nan,nan,nan,nan,0.0
DAKT,"Daktronics, Inc.",Consumer Durables,Miscellaneous manufacturing industries,1994,7.04,319378000.0,215.3,22.92,2.58,0.54,1.66,0.5,17.1,0.25,-0.19,-0.19,0.77,595770000.0,13.23,16.9,130289999.99999999,17380000.0,0.03,1.6,53.7,32640000.0,0.73,10370000.0,5.4,1.78,4.28,21590000.0,1620000.0,1.01,44950000.0,0.2,2.84,0.24,3.41,3.66,650.0
DARE,"Dare Bioscience, Inc.",Health Care,Major Pharmaceuticals,2014,0.75,12049000.0,nan,-0.8,nan,nan,2.37,nan,-0.5,0.0,0.0,-78.92,-144.45,nan,nan,nan,nan,-13090000.0,-1.054,1.45,nan,5630000.0,0.34,nan,2.28,3.32,0.31,-11790000.0,-8210000.000000001,1.93,16680000.0,nan,nan,nan,nan,nan,0.0
DRIO,DarioHealth Corp.,Health Care,Medical/Dental Instruments,n/a,0.32,12450000.0,nan,-1.14,nan,1.67,2.01,0.7,-0.27,-265.04,-263.72,-120.59,-386.46,7470000.0,0.22,-19.8,1760000.0,-19510000.0,-0.576,1.0,nan,7990000.0,0.18,nan,12.9,1.89,0.14,-16170000.000000002,-8950000.0,0.68,43680000.0,nan,nan,nan,nan,nan,0.0
DZSI,"DASAN Zhone Solutions, Inc.",Public Utilities,Telecommunications Equipment,n/a,7.15,151628000.0,59.58,14.77,1.07,0.5,1.27,0.58,14.86,0.66,2.55,2.04,2.33,304340000.0,17.94,9.7,91940000.0,11860000.0,0.12,4.3333,70.1,56420000.0,2.64,80260000.0,66.58,2.44,5.6,-12640000.0,-21670000.0,-0.21,21390000.0,nan,nan,nan,nan,nan,0.0
DSKE,"Daseke, Inc.",Consumer Services,Transportation Services,2015,2.69,178250000.0,nan,-5.11,-0.16,0.1,0.49,0.55,6.01,-1.87,1.07,0.85,-7.52,1790000000.0,27.6,19.6,475950000.0,163930000.0,-0.59,2.4,nan,63700000.0,0.99,805700000.0,186.94,1.4,5.67,131160000.0,124190000.0,1.53,64580000.0,nan,nan,nan,nan,nan,0.0
DAIO,Data I/O Corporation,Capital Goods,Electrical Products,1981,3.95,32494999.999999996,28.91,396.0,nan,1.24,1.44,0.73,9.04,4.35,4.77,2.63,5.03,26280000.0,3.14,-19.0,17360000.0,2120000.0,0.137,-2.0,-73.9,15160000.0,1.85,2200000.0,9.68,4.71,2.75,1460000.0,nan,1.28,8210000.000000001,nan,nan,nan,nan,nan,0.0
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",Consumer Services,Restaurants,2014,39.66,1214000000.0,12.97,12.9,3.13,0.92,5.21,2.21,10.35,8.78,11.86,5.62,33.64,1320000000.0,35.4,8.0,370670000.0,282420000.0,3.04,1.0714,-4.2,23320000.0,0.76,1730000000.0,695.08,0.31,7.56,309400000.0,34780000.0,1.04,36370000.0,0.64,1.64,0.6,1.54,nan,19.48
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,Food Chains,2015,1.74,45613000.0,nan,nan,nan,nan,0.75,nan,nan,-15.87,0.0,-3.69,-45.21,nan,nan,-2.5,97980000.0,nan,-1.058,1.0714,nan,nan,nan,nan,163.72,2.09,2.33,nan,nan,2.45,26060000.0,nan,nan,nan,nan,nan,0.0
DWSN,Dawson Geophysical Company,Energy,Oil & Gas Production,n/a,2.17,48998000.0,nan,-4.22,-0.06,0.34,0.46,0.15,-5.69,-19.79,-20.25,-11.94,-23.61,143360000.0,6.23,-33.4,21220000.0,-3740000.0,-1.239,1.1951,nan,44860000.0,1.93,17140000.0,16.1,2.76,4.58,12100000.0,7990000.0,1.5,23220000.0,nan,nan,0.32,15.46,nan,0.0
DBVT,DBV Technologies S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,6.83,491526000.0,nan,nan,nan,nan,1.7,nan,nan,0.0,0.0,-49.22,-108.21,nan,nan,2.2,11190000.0,nan,-3.27,nan,nan,nan,nan,nan,22.16,3.0,3.98,nan,nan,2.09,72240000.0,nan,nan,nan,nan,nan,0.0
DCPH,"Deciphera Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017,32.95,1648000000.0,nan,-6.91,-0.34,65.92,5.58,40.79,-7.77,0.0,-526.88,-26.21,-45.34,25000000.0,0.66,nan,nan,-131320000.0,-3.31,0.5045,nan,225420000.0,5.9,1680000.0,0.75,7.26,5.83,-122070000.0,-79660000.0,1.87,50650000.0,nan,nan,nan,nan,nan,0.0
TACO,"Del Taco Restaurants, Inc.",Consumer Services,Restaurants,2014,9.69,355372000.0,24.34,16.82,1.59,0.7,0.83,1.45,12.13,2.94,7.29,2.73,3.56,510780000.0,13.65,3.1,132620000.0,61170000.0,0.39,1.0,-50.3,5250000.0,0.14,391970000.0,92.6,0.18,11.5,57900000.0,12220000.0,0.46,37060000.0,nan,nan,nan,nan,nan,0.0
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.43,4612000.0,nan,-0.54,nan,nan,nan,nan,-0.7,0.0,0.0,-94.48,-217.44,nan,nan,nan,nan,-8380000.000000001,-3.157,1.459,nan,3720000.0,0.33,nan,nan,1.95,-0.78,-6330000.0,-3040000.0,1.25,11390000.0,nan,nan,nan,nan,nan,0.0
DNLI,Denali Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,15.44,1474000000.0,nan,-6.87,nan,10.9,3.1,7.9,-18.95,-40.78,-48.13,-6.73,-11.43,135270000.0,1.43,154.7,-12120000.0,-56360000.0,-0.58,1.3261,nan,478600000.0,4.99,72850000.0,15.33,10.65,4.97,-15130000.0,-16440000.000000002,nan,95840000.0,nan,nan,nan,nan,nan,0.0
DENN,Denny&#39;s Corporation,Consumer Services,Restaurants,n/a,22.33,1301000000.0,19.29,27.02,2.02,2.1,nan,2.82,17.62,11.6,11.95,11.99,nan,620870000.0,10.04,-3.5,220050000.0,99320000.0,1.13,1.2778,194.5,5410000.0,0.09,454090000.0,nan,0.58,-2.38,72750000.0,29570000.0,-0.0,59430000.0,nan,nan,nan,nan,nan,0.0
XRAY,DENTSPLY SIRONA Inc.,Health Care,Medical/Dental Instruments,1987,54.41,12131000000.0,114.88,20.19,1.75,3.08,2.34,3.43,20.6,2.67,8.35,2.37,2.03,3940000000.0,17.68,-3.1,2069999999.9999998,657100000.0,0.47,1.0476,nan,250100000.0,1.12,1660000000.0,31.96,2.08,23.12,502200000.0,355220000.0,0.71,224180000.0,0.4,0.74,0.35,0.65,0.6,81.4
DERM,"Dermira, Inc.",Health Care,Major Pharmaceuticals,2014,5.57,309525000.0,nan,-1.22,-0.01,4.3,4.72,4.34,-1.47,0.0,-296.92,-28.61,-248.48,72060000.0,1.58,70.5,3990000.0,-213350000.0,-4.86,0.3438,nan,325170000.0,5.98,328720000.0,501.43,8.42,1.21,-266010000.0,-302720000.0,1.77,54400000.0,nan,nan,nan,nan,nan,0.0
DEST,Destination Maternity Corporation,Consumer Services,Clothing/Shoe/Accessory Stores,n/a,0.3726,5264000.0,nan,nan,nan,0.01,0.25,0.56,16.08,-3.83,-0.55,-0.59,-47.32,363240000.0,26.14,-11.9,198150000.0,12560000.0,-1.002,nan,nan,1140000.0,0.08,197710000.0,922.76,0.83,1.51,-6240000.0,-5670000.0,1.39,14230000.0,nan,nan,0.2,52.63,nan,0.0
DXLG,"Destination XL Group, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,n/a,1.56,78933000.0,nan,nan,-10.07,0.17,1.26,0.79,14.54,-2.59,-0.13,-0.11,-18.95,474440000.0,9.57,0.9,211290000.0,25900000.0,-0.249,0.0,nan,5490000.0,0.11,303000000.0,485.42,0.91,1.25,9870000.0,-1030000.0,1.26,49960000.0,nan,nan,nan,nan,nan,0.0
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,Plastic Products,1995,2.57,40902000.0,9.55,nan,nan,0.61,0.49,0.03,0.62,6.42,0.96,0.4,5.17,66580000.0,4.19,2.8,10270000.0,2750000.0,0.269,nan,-39.9,39190000.0,2.46,nan,nan,4.5,5.29,2170000.0,nan,0.16,15920000.0,0.13,5.06,0.13,5.06,6.46,37.04
DXCM,"DexCom, Inc.",Health Care,Medical/Dental Instruments,2005,156.96,14166000000.0,nan,110.96,1.19,11.6,20.58,11.37,-114.31,-13.96,-13.05,-6.48,-29.14,1220000000.0,13.62,38.7,663900000.0,-121500000.0,-1.9,8.0,nan,1380000000.0,15.11,1100000000.0,159.92,6.05,7.55,166800000.0,-143400000.0,0.87,91190000.0,nan,nan,nan,nan,nan,0.0
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas Production,2012,83.49,13637000000.0,14.06,8.33,0.4,4.54,0.98,6.41,8.32,27.41,41.58,4.86,8.06,3000000000.0,21.79,94.4,1730000000.0,2310000000.0,5.95,0.9551,59.4,326000000.0,2.0,4500000000.0,29.09,0.82,85.42,1840000000.0,-2120000000.0,1.3,163040000.0,0.75,0.92,0.62,0.76,nan,8.84
DCIX,Diana Containerships Inc.,Transportation,Marine Transportation,n/a,0.9445,35389000.0,nan,nan,nan,1.66,0.31,0.88,11.44,-39.38,-12.6,-1.32,-8.03,21320000.0,1.27,-27.5,8850000.0,1630000.0,-0.502,0.0264,nan,16739999.999999998,0.46,nan,nan,nan,3.11,nan,nan,0.88,36280000.0,nan,nan,108.04,11254.69,nan,0.0
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,14.29,1014999999.9999999,nan,-12.91,nan,85.49,6.34,56.63,-7.62,0.0,-750.62,-24.7,-77.98,11880000.0,0.19,267.8,-39530000.0,-88220000.0,-1.38,1.129,nan,345290000.0,5.05,2680000.0,1.67,3.65,2.34,96800000.0,32330000.0,2.19,68360000.0,nan,nan,nan,nan,nan,0.0
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,n/a,1.74,8353999.999999999,nan,-0.85,nan,nan,0.52,nan,-0.03,0.0,0.0,-28.49,-80.66,nan,nan,nan,nan,-11030000.0,-4.973,0.913,nan,8369999.999999999,1.78,nan,1.8,9.02,3.45,-10210000.0,-6030000.0,0.88,4690000.0,nan,nan,nan,nan,nan,0.0
DGII,Digi International Inc.,Technology,Computer Communications Equipment,1989,13.57,383219000.0,36.61,28.98,2.37,1.5,1.11,1.16,11.32,4.18,5.18,2.22,3.2,255830000.0,9.24,-1.8,111750000.0,26230000.0,0.37,1.5,-43.3,86350000.0,3.07,nan,nan,5.08,12.27,28590000.0,23680000.0,1.94,28140000.0,nan,nan,nan,nan,nan,0.0
DMRC,Digimarc Corporation,Technology,EDP Services,n/a,37.47,478554000.0,nan,-14.26,-0.68,21.77,7.35,18.74,-13.05,-149.0,-153.28,-28.93,-49.58,21980000.0,1.91,13.6,11480000.0,-31550000.0,-2.85,0.9067,nan,49960000.0,4.2,3440000.0,5.51,10.27,5.24,-22400000.0,-12760000.0,0.46,12430000.0,nan,nan,0.0,0.0,nan,0.0
DRAD,Digirad Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2004,4.22,8252000.000000001,nan,nan,nan,0.08,0.36,0.29,6.75,-5.81,-3.42,-3.74,-19.8,101340000.0,49.99,-4.7,18270000.0,4340000.0,-2.903,1.0,nan,nan,0.43,21910000.0,94.39,1.42,11.36,2390000.0,3500000.0,2.48,2040000.0,nan,nan,0.55,12.91,8.58,nan
DGLY,"Digital Ally, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,n/a,1.06,15678000.0,nan,nan,nan,1.51,nan,2.12,-1.66,-131.22,-131.97,-73.38,nan,10350000.0,1.03,-28.5,3960000.0,-13230000.0,-1.351,-1.2,nan,nan,0.03,6600000.0,nan,1.91,-0.19,-6220000.0,-6600000.0,0.77,11610000.0,nan,nan,nan,nan,nan,0.0
APPS,"Digital Turbine, Inc.",Miscellaneous,Multi-Sector Companies,n/a,6.36,532501000.0,nan,30.55,1.4,4.75,14.26,4.64,60.75,-7.42,6.92,5.66,-22.73,112010000.0,1.42,38.2,35560000.0,8550000.0,-0.11,1.6667,nan,16219999.999999998,0.19,2830000.0,7.59,1.1,0.45,9700000.0,3710000.0,1.71,83010000.0,nan,nan,nan,nan,nan,0.0
DCOM,"Dime Community Bancshares, Inc.",Finance,Savings Institutions,n/a,21.66,777096000.0,16.14,14.03,12.15,5.1,1.27,12.71,nan,31.99,43.05,0.77,7.96,152420000.0,4.21,6.8,153600000.0,nan,1.34,1.0909,5.8,173680000.0,4.83,1330000000.0,nan,nan,16.96,62620000.0,nan,1.11,35960000.0,0.56,2.61,0.56,2.61,3.08,41.79
DIOD,Diodes Incorporated,Technology,Semiconductors,n/a,40.82,2112000000.0,16.57,13.54,0.91,1.68,2.09,1.71,7.45,10.19,14.38,7.42,13.14,1260000000.0,25.02,5.9,434880000.0,288880000.0,2.5,1.0405,44.7,242600000.0,4.76,234670000.0,22.33,2.75,19.78,207670000.0,100480000.0,1.31,51000000.0,nan,nan,nan,nan,nan,0.0
DISCA,"Discovery, Inc.",Consumer Services,Television Services,n/a,27.65,14403000000.0,13.56,7.12,0.39,1.31,2.05,3.43,7.45,15.62,32.57,6.65,16.95,10990000000.0,17.16,1.4,7050000000.0,5060000000.0,2.06,0.9151,338.4,1330000000.0,1.89,17270000000.0,148.01,1.27,13.65,3080000000.0,5830000000.0,1.38,158040000.0,nan,nan,nan,nan,nan,0.0
DISCB,"Discovery, Inc.",Consumer Services,Television Services,n/a,35.0,14187000000.0,16.49,nan,nan,1.29,2.49,3.8,8.26,15.62,32.57,6.65,16.95,10990000000.0,17.16,1.4,7050000000.0,5060000000.0,2.06,nan,338.4,1330000000.0,1.89,17270000000.0,148.01,1.27,13.65,3080000000.0,5830000000.0,0.87,6510000.0,nan,nan,nan,nan,nan,0.0
DISCK,"Discovery, Inc.",Consumer Services,Television Services,n/a,25.86,14370000000.0,12.66,6.85,0.62,1.31,1.91,3.31,7.19,15.62,32.57,6.65,16.95,10990000000.0,17.16,1.4,7050000000.0,5060000000.0,2.06,1.5189,338.4,1330000000.0,1.89,17270000000.0,148.01,1.27,13.65,3080000000.0,5830000000.0,1.38,373070000.0,nan,nan,nan,nan,nan,0.0
DISH,DISH Network Corporation,Consumer Services,Television Services,1995,33.4,16788000000.0,12.52,17.38,-0.66,1.28,1.72,2.26,11.43,10.88,14.75,3.9,16.74,13100000000.0,27.98,-7.2,4300000000.0,2590000000.0,2.72,0.9231,-27.7,2730000000.0,5.81,15840000000.0,161.09,0.63,19.86,2540000000.0,453770000.0,1.47,254470000.0,nan,nan,nan,nan,nan,0.0
DVCR,Diversicare Healthcare Services Inc.,Health Care,Hospital/Nursing Management,n/a,2.602,11421000.0,nan,nan,nan,0.02,nan,0.86,33.19,-6.34,0.58,0.59,nan,550820000.0,85.73,-4.0,112780000.0,14190000.0,-5.436,nan,nan,2990000.0,0.45,456570000.0,nan,0.88,-4.35,-1120000.0,1080000.0,1.67,6680000.0,nan,nan,0.05,3.22,2.77,nan
SAUC,"Diversified Restaurant Holdings, Inc.",Consumer Services,Restaurants,n/a,0.53,17630000.0,nan,8.83,-0.97,0.11,nan,1.05,11.14,-2.82,2.72,2.22,nan,156050000.0,4.93,5.1,23170000.0,14720000.0,-0.139,0.3333,nan,3340000.0,0.1,149830000.0,nan,0.05,-0.65,9850000.0,8780000.0,0.62,33259999.999999996,nan,nan,nan,nan,nan,0.0
DLHC,DLH Holdings Corp.,Technology,Professional Services,n/a,4.2729,51274000.0,10.14,7.22,0.36,0.37,1.17,0.79,8.12,3.98,7.77,6.7,13.57,138700000.0,11.57,7.1,30200000.0,13410000.0,0.42,0.6,-50.2,6000000.0,0.5,63630000.0,145.26,1.16,3.64,17240000.0,8369999.999999999,1.23,12040000.0,nan,nan,nan,nan,nan,0.0
BOOM,DMC Global Inc.,Capital Goods,Industrial Specialties,n/a,38.7,593021000.0,11.54,9.78,0.56,1.52,3.63,1.61,7.25,13.51,19.71,19.34,37.87,389290000.0,26.67,37.1,110690000.0,86240000.0,3.51,1.3448,170.6,14880000.0,1.02,47390000.0,28.99,2.25,11.16,52520000.0,2110000.0,0.73,14650000.0,0.5,1.3,0.08,0.21,0.77,2.27
DNBF,DNB Financial Corp,Finance,Major Banks,n/a,43.73,190123000.0,16.94,15.28,nan,4.51,1.61,4.71,nan,26.58,34.1,0.98,10.02,42120000.0,9.75,7.3,40840000.0,nan,2.59,0.9524,26.3,46400000.0,10.7,54680000.0,nan,nan,27.28,14360000.0,nan,1.23,4330000.0,0.28,0.65,0.28,0.65,0.92,10.81
DOCU,"DocuSign, Inc.",Technology,Computer Software: Prepackaged Software,2018,67.8,11709000000.0,nan,166.32,7.26,14.15,20.66,13.99,-62.83,-28.2,-27.56,-9.73,-35.63,827690000.0,4.84,41.0,510610000.0,-184290000.0,-1.37,0.25,nan,750250000.0,4.26,619620000.0,109.34,1.64,3.22,110460000.0,237820000.0,nan,173800000.0,nan,nan,nan,nan,nan,0.0
DLTR,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,1995,115.0,27257000000.0,nan,19.39,3.28,1.17,4.65,1.58,16.33,-6.77,7.02,5.74,-23.34,23290000000.0,97.89,3.9,8359999999.999999,2260000000.0,-6.63,0.9383,-34.2,623400000.0,2.63,10250000000.0,174.76,1.06,24.77,1840000000.0,808520000.0,0.63,236620000.0,nan,nan,nan,nan,nan,0.0
DLPN,"Dolphin Entertainment, Inc.",Consumer Services,Other Consumer Services,n/a,0.7985,11306000.0,nan,9.88,nan,0.47,1.34,1.03,-13.17,-19.4,-16.93,-7.49,-68.0,24150000.0,1.55,20.2,20570000.0,-1900000.0,-0.375,0.8571,nan,2560000.0,0.18,16219999.999999998,191.09,0.28,0.59,-1890000.0,nan,2.64,14310000.0,nan,nan,nan,nan,nan,0.0
DOMO,"Domo, Inc.",Technology,Computer Software: Prepackaged Software,2018,15.92,448605000.0,nan,-5.82,nan,2.83,nan,2.61,-3.59,-81.35,-75.17,-26.62,-288.23,158710000.0,5.9,21.6,92910000.0,-115260000.0,-4.8,0.9697,nan,133870000.0,4.87,99110000.0,nan,1.46,-0.18,-103810000.0,-58360000.0,nan,24110000.0,nan,nan,nan,nan,nan,0.0
DGICA,"Donegal Group, Inc.",Finance,Property-Casualty Insurers,n/a,14.4,396166000.0,28.86,12.91,1.7,0.5,0.93,0.48,16.99,1.75,2.02,0.55,3.27,800210000.0,28.17,1.5,-44220000.0,22680000.0,0.49,3.25,nan,60400000.0,2.11,40000000.0,9.14,0.64,15.34,48830000.0,22640000.0,0.49,23000000.0,0.58,4.08,0.5,3.53,3.64,130.11
DORM,"Dorman Products, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a,80.12,2660000000.0,23.56,18.48,1.57,2.64,3.52,2.63,13.91,11.28,15.95,10.95,15.94,1010000000.0,30.66,6.7,375280000.0,190020000.0,3.44,0.6126,-37.4,38420000.0,1.18,38050000.0,5.07,3.38,23.02,69060000.0,11880000.0,0.68,32790000.0,nan,nan,nan,nan,nan,0.0
DOVA,"Dova Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2017,28.3,817974000.0,nan,-16.05,nan,61.56,16.06,57.45,-10.62,0.0,-541.38,-39.36,-90.08,13290000.0,0.47,-23.3,9180000.0,-71880000.0,-2.56,1.0526,nan,76780000.0,2.67,22250000.0,43.78,5.64,1.77,-57880000.0,-31980000.0,2.75,28800000.0,nan,nan,nan,nan,nan,0.0
DBX,"Dropbox, Inc.",Technology,Computer Software: Prepackaged Software,2018,18.99,7964000000.0,nan,33.8,2.14,5.23,10.91,5.16,73.04,-2.91,-4.94,-2.37,-6.52,1520000000.0,3.72,18.4,997000000.0,107600000.0,-0.11,1.25,nan,972800000.0,2.35,868200000.0,118.9,1.18,1.77,443700000.0,353500000.0,nan,251710000.0,nan,nan,nan,nan,nan,0.0
